  0.5000E-01   0.5000E-01  -0.8692E-05   0.9111E-05
  0.5000E-01   0.1500E+00  -0.4809E-04   0.5762E-04
  0.5000E-01   0.2500E+00  -0.7678E-04   0.1348E-03
  0.5000E-01   0.3500E+00  -0.9158E-04   0.2268E-03
  0.5000E-01   0.4500E+00  -0.9524E-04   0.3225E-03
  0.5000E-01   0.5500E+00  -0.9081E-04   0.4137E-03
  0.5000E-01   0.6500E+00  -0.8060E-04   0.4947E-03
  0.5000E-01   0.7500E+00  -0.6620E-04   0.5614E-03
  0.5000E-01   0.8500E+00  -0.4866E-04   0.6104E-03
  0.5000E-01   0.9500E+00  -0.2868E-04   0.6395E-03
  0.5000E-01   0.1050E+01  -0.6715E-05   0.6469E-03
  0.5000E-01   0.1150E+01   0.1688E-04   0.6309E-03
  0.5000E-01   0.1250E+01   0.4196E-04   0.5897E-03
  0.5000E-01   0.1350E+01   0.6844E-04   0.5221E-03
  0.5000E-01   0.1450E+01   0.9629E-04   0.4267E-03
  0.5000E-01   0.1550E+01   0.1255E-03   0.3020E-03
  0.5000E-01   0.1650E+01   0.1561E-03   0.1468E-03
  0.5000E-01   0.1750E+01   0.1881E-03  -0.4055E-04
  0.5000E-01   0.1850E+01   0.2216E-03  -0.2613E-03
  0.5000E-01   0.1950E+01   0.2566E-03  -0.5171E-03
  0.5000E-01   0.2050E+01   0.2931E-03  -0.8094E-03
  0.5000E-01   0.2150E+01   0.3311E-03  -0.1140E-02
  0.5000E-01   0.2250E+01   0.3706E-03  -0.1510E-02
  0.5000E-01   0.2350E+01   0.4115E-03  -0.1921E-02
  0.5000E-01   0.2450E+01   0.4538E-03  -0.2374E-02
  0.5000E-01   0.2550E+01   0.4977E-03  -0.2872E-02
  0.5000E-01   0.2650E+01   0.5429E-03  -0.3414E-02
  0.5000E-01   0.2750E+01   0.5891E-03  -0.4002E-02
  0.5000E-01   0.2850E+01   0.6363E-03  -0.4638E-02
  0.5000E-01   0.2950E+01   0.6843E-03  -0.5322E-02
  0.5000E-01   0.3050E+01   0.7328E-03  -0.6054E-02
  0.5000E-01   0.3150E+01   0.7815E-03  -0.6835E-02
  0.5000E-01   0.3250E+01   0.8302E-03  -0.7665E-02
  0.5000E-01   0.3350E+01   0.8784E-03  -0.8543E-02
  0.5000E-01   0.3450E+01   0.9258E-03  -0.9468E-02
  0.5000E-01   0.3550E+01   0.9719E-03  -0.1044E-01
  0.5000E-01   0.3650E+01   0.1016E-02  -0.1145E-01
  0.5000E-01   0.3750E+01   0.1059E-02  -0.1251E-01
  0.5000E-01   0.3850E+01   0.1098E-02  -0.1361E-01
