  0.5000E-01   0.5000E-01  -0.2722E-04  -0.8748E-05
  0.5000E-01   0.1500E+00  -0.7722E-04   0.3232E-04
  0.5000E-01   0.2500E+00  -0.1082E-03   0.1043E-03
  0.5000E-01   0.3500E+00  -0.1229E-03   0.1910E-03
  0.5000E-01   0.4500E+00  -0.1259E-03   0.2808E-03
  0.5000E-01   0.5500E+00  -0.1208E-03   0.3655E-03
  0.5000E-01   0.6500E+00  -0.1099E-03   0.4395E-03
  0.5000E-01   0.7500E+00  -0.9499E-04   0.4988E-03
  0.5000E-01   0.8500E+00  -0.7701E-04   0.5405E-03
  0.5000E-01   0.9500E+00  -0.5665E-04   0.5621E-03
  0.5000E-01   0.1050E+01  -0.3438E-04   0.5619E-03
  0.5000E-01   0.1150E+01  -0.1046E-04   0.5381E-03
  0.5000E-01   0.1250E+01   0.1495E-04   0.4894E-03
  0.5000E-01   0.1350E+01   0.4180E-04   0.4143E-03
  0.5000E-01   0.1450E+01   0.7002E-04   0.3115E-03
  0.5000E-01   0.1550E+01   0.9964E-04   0.1796E-03
  0.5000E-01   0.1650E+01   0.1307E-03   0.1720E-04
  0.5000E-01   0.1750E+01   0.1631E-03  -0.1771E-03
  0.5000E-01   0.1850E+01   0.1970E-03  -0.4048E-03
  0.5000E-01   0.1950E+01   0.2324E-03  -0.6674E-03
  0.5000E-01   0.2050E+01   0.2694E-03  -0.9663E-03
  0.5000E-01   0.2150E+01   0.3079E-03  -0.1303E-02
  0.5000E-01   0.2250E+01   0.3480E-03  -0.1679E-02
  0.5000E-01   0.2350E+01   0.3896E-03  -0.2096E-02
  0.5000E-01   0.2450E+01   0.4327E-03  -0.2555E-02
  0.5000E-01   0.2550E+01   0.4774E-03  -0.3058E-02
  0.5000E-01   0.2650E+01   0.5230E-03  -0.3606E-02
  0.5000E-01   0.2750E+01   0.5698E-03  -0.4200E-02
  0.5000E-01   0.2850E+01   0.6178E-03  -0.4841E-02
  0.5000E-01   0.2950E+01   0.6666E-03  -0.5529E-02
  0.5000E-01   0.3050E+01   0.7160E-03  -0.6266E-02
  0.5000E-01   0.3150E+01   0.7655E-03  -0.7052E-02
  0.5000E-01   0.3250E+01   0.8147E-03  -0.7886E-02
  0.5000E-01   0.3350E+01   0.8636E-03  -0.8768E-02
  0.5000E-01   0.3450E+01   0.9118E-03  -0.9697E-02
  0.5000E-01   0.3550E+01   0.9588E-03  -0.1067E-01
  0.5000E-01   0.3650E+01   0.1004E-02  -0.1169E-01
  0.5000E-01   0.3750E+01   0.1047E-02  -0.1275E-01
  0.5000E-01   0.3850E+01   0.1087E-02  -0.1385E-01
  0.5000E-01   0.3950E+01   0.1124E-02  -0.1499E-01
  0.5000E-01   0.4050E+01   0.1158E-02  -0.1616E-01
  0.5000E-01   0.4150E+01   0.1186E-02  -0.1735E-01
  0.5000E-01   0.4250E+01   0.1210E-02  -0.1857E-01
  0.5000E-01   0.4350E+01   0.1229E-02  -0.1981E-01
  0.5000E-01   0.4450E+01   0.1241E-02  -0.2106E-01
  0.5000E-01   0.4550E+01   0.1247E-02  -0.2231E-01
  0.5000E-01   0.4650E+01   0.1246E-02  -0.2356E-01
  0.5000E-01   0.4750E+01   0.1237E-02  -0.2480E-01
  0.5000E-01   0.4850E+01   0.1220E-02  -0.2602E-01
  0.5000E-01   0.4950E+01   0.1195E-02  -0.2721E-01
  0.5000E-01   0.5050E+01   0.1161E-02  -0.2838E-01
  0.5000E-01   0.5150E+01   0.1119E-02  -0.2949E-01
  0.5000E-01   0.5250E+01   0.1068E-02  -0.3056E-01
  0.5000E-01   0.5350E+01   0.1008E-02  -0.3156E-01
  0.5000E-01   0.5450E+01   0.9396E-03  -0.3249E-01
  0.5000E-01   0.5550E+01   0.8628E-03  -0.3335E-01
  0.5000E-01   0.5650E+01   0.7778E-03  -0.3412E-01
  0.5000E-01   0.5750E+01   0.6851E-03  -0.3480E-01
  0.5000E-01   0.5850E+01   0.5851E-03  -0.3537E-01
  0.5000E-01   0.5950E+01   0.4784E-03  -0.3584E-01
  0.5000E-01   0.6050E+01   0.3657E-03  -0.3619E-01
  0.5000E-01   0.6150E+01   0.2476E-03  -0.3643E-01
  0.5000E-01   0.6250E+01   0.1251E-03  -0.3654E-01
  0.5000E-01   0.6350E+01  -0.9661E-06  -0.3652E-01
  0.5000E-01   0.6450E+01  -0.1292E-03  -0.3638E-01
  0.5000E-01   0.6550E+01  -0.2589E-03  -0.3610E-01
  0.5000E-01   0.6650E+01  -0.3890E-03  -0.3569E-01
  0.5000E-01   0.6750E+01  -0.5184E-03  -0.3515E-01
  0.5000E-01   0.6850E+01  -0.6463E-03  -0.3449E-01
  0.5000E-01   0.6950E+01  -0.7713E-03  -0.3370E-01
  0.5000E-01   0.7050E+01  -0.8923E-03  -0.3278E-01
  0.5000E-01   0.7150E+01  -0.1008E-02  -0.3175E-01
  0.5000E-01   0.7250E+01  -0.1118E-02  -0.3061E-01
  0.5000E-01   0.7350E+01  -0.1220E-02  -0.2936E-01
  0.5000E-01   0.7450E+01  -0.1315E-02  -0.2803E-01
  0.5000E-01   0.7550E+01  -0.1400E-02  -0.2660E-01
  0.5000E-01   0.7650E+01  -0.1475E-02  -0.2510E-01
