  0.5000E-01   0.5000E-01   0.1034E-03   0.1127E-03
  0.5000E-01   0.1500E+00   0.1493E-03   0.1783E-03
  0.5000E-01   0.2500E+00   0.1538E-03   0.2389E-03
  0.5000E-01   0.3500E+00   0.1524E-03   0.3009E-03
  0.5000E-01   0.4500E+00   0.1544E-03   0.3615E-03
  0.5000E-01   0.5500E+00   0.1614E-03   0.4160E-03
  0.5000E-01   0.6500E+00   0.1729E-03   0.4599E-03
  0.5000E-01   0.7500E+00   0.1881E-03   0.4894E-03
  0.5000E-01   0.8500E+00   0.2062E-03   0.5021E-03
  0.5000E-01   0.9500E+00   0.2265E-03   0.4957E-03
  0.5000E-01   0.1050E+01   0.2485E-03   0.4683E-03
  0.5000E-01   0.1150E+01   0.2719E-03   0.4187E-03
  0.5000E-01   0.1250E+01   0.2963E-03   0.3456E-03
  0.5000E-01   0.1350E+01   0.3217E-03   0.2480E-03
  0.5000E-01   0.1450E+01   0.3480E-03   0.1250E-03
  0.5000E-01   0.1550E+01   0.3751E-03  -0.2461E-04
  0.5000E-01   0.1650E+01   0.4031E-03  -0.2018E-03
  0.5000E-01   0.1750E+01   0.4321E-03  -0.4077E-03
  0.5000E-01   0.1850E+01   0.4619E-03  -0.6436E-03
  0.5000E-01   0.1950E+01   0.4927E-03  -0.9107E-03
  0.5000E-01   0.2050E+01   0.5245E-03  -0.1210E-02
  0.5000E-01   0.2150E+01   0.5572E-03  -0.1544E-02
  0.5000E-01   0.2250E+01   0.5910E-03  -0.1912E-02
  0.5000E-01   0.2350E+01   0.6255E-03  -0.2318E-02
  0.5000E-01   0.2450E+01   0.6610E-03  -0.2761E-02
  0.5000E-01   0.2550E+01   0.6972E-03  -0.3243E-02
  0.5000E-01   0.2650E+01   0.7341E-03  -0.3765E-02
  0.5000E-01   0.2750E+01   0.7714E-03  -0.4328E-02
  0.5000E-01   0.2850E+01   0.8091E-03  -0.4933E-02
  0.5000E-01   0.2950E+01   0.8468E-03  -0.5580E-02
  0.5000E-01   0.3050E+01   0.8842E-03  -0.6270E-02
  0.5000E-01   0.3150E+01   0.9212E-03  -0.7003E-02
  0.5000E-01   0.3250E+01   0.9573E-03  -0.7778E-02
  0.5000E-01   0.3350E+01   0.9922E-03  -0.8595E-02
  0.5000E-01   0.3450E+01   0.1026E-02  -0.9451E-02
  0.5000E-01   0.3550E+01   0.1057E-02  -0.1035E-01
  0.5000E-01   0.3650E+01   0.1085E-02  -0.1128E-01
  0.5000E-01   0.3750E+01   0.1111E-02  -0.1224E-01
  0.5000E-01   0.3850E+01   0.1133E-02  -0.1324E-01
  0.5000E-01   0.3950E+01   0.1151E-02  -0.1426E-01
  0.5000E-01   0.4050E+01   0.1165E-02  -0.1531E-01
  0.5000E-01   0.4150E+01   0.1173E-02  -0.1637E-01
  0.5000E-01   0.4250E+01   0.1176E-02  -0.1745E-01
  0.5000E-01   0.4350E+01   0.1173E-02  -0.1853E-01
  0.5000E-01   0.4450E+01   0.1163E-02  -0.1961E-01
  0.5000E-01   0.4550E+01   0.1147E-02  -0.2069E-01
  0.5000E-01   0.4650E+01   0.1123E-02  -0.2175E-01
  0.5000E-01   0.4750E+01   0.1092E-02  -0.2280E-01
  0.5000E-01   0.4850E+01   0.1053E-02  -0.2381E-01
  0.5000E-01   0.4950E+01   0.1006E-02  -0.2479E-01
  0.5000E-01   0.5050E+01   0.9512E-03  -0.2572E-01
  0.5000E-01   0.5150E+01   0.8887E-03  -0.2660E-01
  0.5000E-01   0.5250E+01   0.8185E-03  -0.2742E-01
  0.5000E-01   0.5350E+01   0.7410E-03  -0.2818E-01
  0.5000E-01   0.5450E+01   0.6563E-03  -0.2886E-01
  0.5000E-01   0.5550E+01   0.5651E-03  -0.2946E-01
  0.5000E-01   0.5650E+01   0.4678E-03  -0.2998E-01
  0.5000E-01   0.5750E+01   0.3650E-03  -0.3040E-01
  0.5000E-01   0.5850E+01   0.2575E-03  -0.3072E-01
  0.5000E-01   0.5950E+01   0.1460E-03  -0.3094E-01
  0.5000E-01   0.6050E+01   0.3131E-04  -0.3106E-01
  0.5000E-01   0.6150E+01  -0.8561E-04  -0.3108E-01
  0.5000E-01   0.6250E+01  -0.2036E-03  -0.3098E-01
  0.5000E-01   0.6350E+01  -0.3219E-03  -0.3077E-01
  0.5000E-01   0.6450E+01  -0.4395E-03  -0.3046E-01
  0.5000E-01   0.6550E+01  -0.5555E-03  -0.3004E-01
  0.5000E-01   0.6650E+01  -0.6690E-03  -0.2952E-01
  0.5000E-01   0.6750E+01  -0.7791E-03  -0.2889E-01
  0.5000E-01   0.6850E+01  -0.8848E-03  -0.2817E-01
  0.5000E-01   0.6950E+01  -0.9855E-03  -0.2736E-01
  0.5000E-01   0.7050E+01  -0.1080E-02  -0.2646E-01
  0.5000E-01   0.7150E+01  -0.1168E-02  -0.2548E-01
  0.5000E-01   0.7250E+01  -0.1249E-02  -0.2442E-01
  0.5000E-01   0.7350E+01  -0.1323E-02  -0.2330E-01
  0.5000E-01   0.7450E+01  -0.1388E-02  -0.2212E-01
  0.5000E-01   0.7550E+01  -0.1445E-02  -0.2089E-01
  0.5000E-01   0.7650E+01  -0.1493E-02  -0.1962E-01
  0.5000E-01   0.7750E+01  -0.1532E-02  -0.1831E-01
  0.5000E-01   0.7850E+01  -0.1562E-02  -0.1698E-01
  0.5000E-01   0.7950E+01  -0.1582E-02  -0.1564E-01
  0.5000E-01   0.8050E+01  -0.1593E-02  -0.1429E-01
  0.5000E-01   0.8150E+01  -0.1595E-02  -0.1294E-01
  0.5000E-01   0.8250E+01  -0.1587E-02  -0.1160E-01
  0.5000E-01   0.8350E+01  -0.1569E-02  -0.1028E-01
  0.5000E-01   0.8450E+01  -0.1542E-02  -0.8992E-02
  0.5000E-01   0.8550E+01  -0.1505E-02  -0.7745E-02
  0.5000E-01   0.8650E+01  -0.1458E-02  -0.6547E-02
  0.5000E-01   0.8750E+01  -0.1400E-02  -0.5409E-02
  0.5000E-01   0.8850E+01  -0.1331E-02  -0.4341E-02
  0.5000E-01   0.8950E+01  -0.1252E-02  -0.3353E-02
  0.5000E-01   0.9050E+01  -0.1161E-02  -0.2456E-02
  0.5000E-01   0.9150E+01  -0.1060E-02  -0.1663E-02
  0.5000E-01   0.9250E+01  -0.9462E-03  -0.9823E-03
  0.5000E-01   0.9350E+01  -0.8215E-03  -0.4272E-03
  0.5000E-01   0.9450E+01  -0.6862E-03  -0.7806E-05
  0.5000E-01   0.9550E+01  -0.5419E-03   0.2674E-03
  0.5000E-01   0.9650E+01  -0.3932E-03   0.3938E-03
  0.5000E-01   0.9750E+01  -0.2488E-03   0.3753E-03
  0.5000E-01   0.9850E+01  -0.1245E-03   0.2316E-03
  0.5000E-01   0.9950E+01  -0.3852E-04   0.0000E+00
