  0.5000E-01   0.5000E-01   0.3122E-04   0.5241E-04
  0.5000E-01   0.1500E+00   0.1104E-04   0.1261E-03
  0.5000E-01   0.2500E+00  -0.1478E-04   0.2264E-03
  0.5000E-01   0.3500E+00  -0.3034E-04   0.3426E-03
  0.5000E-01   0.4500E+00  -0.3502E-04   0.4635E-03
  0.5000E-01   0.5500E+00  -0.3114E-04   0.5804E-03
  0.5000E-01   0.6500E+00  -0.2104E-04   0.6869E-03
  0.5000E-01   0.7500E+00  -0.6417E-05   0.7783E-03
  0.5000E-01   0.8500E+00   0.1151E-04   0.8512E-03
  0.5000E-01   0.9500E+00   0.3191E-04   0.9029E-03
  0.5000E-01   0.1050E+01   0.5423E-04   0.9314E-03
  0.5000E-01   0.1150E+01   0.7813E-04   0.9351E-03
  0.5000E-01   0.1250E+01   0.1034E-03   0.9125E-03
  0.5000E-01   0.1350E+01   0.1299E-03   0.8623E-03
  0.5000E-01   0.1450E+01   0.1576E-03   0.7831E-03
  0.5000E-01   0.1550E+01   0.1865E-03   0.6737E-03
  0.5000E-01   0.1650E+01   0.2166E-03   0.5328E-03
  0.5000E-01   0.1750E+01   0.2479E-03   0.3590E-03
  0.5000E-01   0.1850E+01   0.2805E-03   0.1511E-03
  0.5000E-01   0.1950E+01   0.3145E-03  -0.9254E-04
  0.5000E-01   0.2050E+01   0.3499E-03  -0.3732E-03
  0.5000E-01   0.2150E+01   0.3866E-03  -0.6924E-03
  0.5000E-01   0.2250E+01   0.4247E-03  -0.1052E-02
  0.5000E-01   0.2350E+01   0.4643E-03  -0.1452E-02
  0.5000E-01   0.2450E+01   0.5051E-03  -0.1895E-02
  0.5000E-01   0.2550E+01   0.5472E-03  -0.2383E-02
  0.5000E-01   0.2650E+01   0.5904E-03  -0.2916E-02
  0.5000E-01   0.2750E+01   0.6347E-03  -0.3495E-02
  0.5000E-01   0.2850E+01   0.6797E-03  -0.4122E-02
  0.5000E-01   0.2950E+01   0.7254E-03  -0.4796E-02
  0.5000E-01   0.3050E+01   0.7715E-03  -0.5519E-02
  0.5000E-01   0.3150E+01   0.8177E-03  -0.6291E-02
  0.5000E-01   0.3250E+01   0.8636E-03  -0.7111E-02
  0.5000E-01   0.3350E+01   0.9090E-03  -0.7979E-02
