
# Surface 0 of 1 surfaces

# Curve title: "'VecField.dat' u 1:2:6"

# Contour 0, label:     1.56
-1.02629  0.953306  1.4 
-1.0205  0.937805  1.4 
-1.01457  0.921471  1.4 
-1.00855  0.904416  1.4 
-1.0025  0.88681  1.4 
-0.996501  0.868866  1.4 
-0.990638  0.850826  1.4 
-0.984997  0.832939  1.4 
-0.979657  0.81545  1.4 
-0.974679  0.798569  1.4 
-0.97011  0.782458  1.4 
-0.965972  0.76721  1.4 
-0.962264  0.75284  1.4 
-0.958965  0.739276  1.4 
-0.956035  0.726372  1.4 
-0.953425  0.713916  1.4 
-0.951077  0.701655  1.4 
-0.948939  0.689321  1.4 
-0.946964  0.676651  1.4 
-0.94512  0.663417  1.4 
-0.943389  0.649443  1.4 
-0.941766  0.634614  1.4 
-0.940265  0.618884  1.4 
-0.938906  0.602273  1.4 
-0.937722  0.584856  1.4 
-0.936744  0.566748  1.4 
-0.936006  0.548099  1.4 
-0.935535  0.529072  1.4 
-0.935351  0.509845  1.4 
-0.935461  0.490602  1.4 
-0.935861  0.471535  1.4 
-0.936538  0.452842  1.4 
-0.937467  0.434717  1.4 
-0.938621  0.417342  1.4 
-0.939976  0.400864  1.4 
-0.941511  0.385372  1.4 
-0.943222  0.370881  1.4 
-0.945122  0.357316  1.4 
-0.947241  0.344516  1.4 
-0.949629  0.332243  1.4 
-0.95235  0.320215  1.4 
-0.955476  0.30814  1.4 
-0.959078  0.295753  1.4 
-0.963214  0.282852  1.4 
-0.967923  0.26932  1.4 
-0.973216  0.25514  1.4 
-0.979073  0.240389  1.4 
-0.985445  0.225227  1.4 
-0.992257  0.209872  1.4 
-0.999423  0.194565  1.4 
-1.00686  0.179542  1.4 
-1.01449  0.165004  1.4 
-1.02226  0.151096  1.4 
-1.03017  0.137895  1.4 
-1.0382  0.125413  1.4 
-1.04641  0.113611  1.4 
-1.05482  0.102409  1.4 

-2.07911  0.71  1.4 
-2.08142  0.73  1.4 
-2.0833  0.75  1.4 
-2.08476  0.769999  1.4 
-2.08578  0.789997  1.4 
-2.08637  0.80999  1.4 
-2.08653  0.829971  1.4 
-2.08626  0.849925  1.4 
-2.08558  0.869827  1.4 
-2.08449  0.889633  1.4 
-2.08301  0.909277  1.4 
-2.08119  0.928669  1.4 
-2.07904  0.947694  1.4 
-2.07663  0.966216  1.4 
-2.07397  0.984096  1.4 
-2.07113  1.0012  1.4 
-2.06813  1.01743  1.4 
-2.06501  1.03274  1.4 
-2.06176  1.04714  1.4 
-2.05838  1.06071  1.4 
-2.05483  1.07362  1.4 
-2.05106  1.08605  1.4 
-2.047  1.09826  1.4 
-2.04257  1.11049  1.4 
-2.0377  1.12295  1.4 
-2.03235  1.13579  1.4 
-2.02648  1.1491  1.4 
-2.02011  1.16287  1.4 
-2.01328  1.17699  1.4 
-2.00607  1.19131  1.4 
-1.99859  1.20562  1.4 
-1.99092  1.2197  1.4 
-1.98314  1.23338  1.4 
-1.97531  1.24653  1.4 
-1.96742  1.2591  1.4 
-1.95945  1.27109  1.4 
-1.95135  1.28258  1.4 
-1.94304  1.29365  1.4 
-1.93446  1.30439  1.4 
-1.92554  1.3149  1.4 
-1.91621  1.32522  1.4 
-1.90644  1.33539  1.4 
-1.89617  1.34542  1.4 
-1.88535  1.35531  1.4 
-1.87397  1.36505  1.4 
-1.86203  1.37461  1.4 
-1.84959  1.38395  1.4 
-1.83675  1.39301  1.4 
-1.82369  1.40172  1.4 
-1.81062  1.40996  1.4 
-1.79774  1.41763  1.4 
-1.78524  1.42464  1.4 
-1.77321  1.43092  1.4 
-1.76164  1.43646  1.4 
-1.7504  1.44127  1.4 
-1.73926  1.44544  1.4 
-1.72793  1.44904  1.4 
-1.71611  1.45219  1.4 
-1.70355  1.45495  1.4 
-1.69008  1.45738  1.4 
-1.67564  1.45949  1.4 
-1.66027  1.46125  1.4 
-1.64414  1.46263  1.4 
-1.62747  1.46356  1.4 
-1.61053  1.464  1.4 
-1.5936  1.46392  1.4 
-1.57695  1.46333  1.4 
-1.56082  1.46224  1.4 
-1.54538  1.4607  1.4 
-1.53073  1.45874  1.4 
-1.51692  1.45642  1.4 
-1.50387  1.45374  1.4 
-1.49144  1.45072  1.4 
-1.47944  1.44729  1.4 
-1.46761  1.44341  1.4 
-1.45572  1.439  1.4 
-1.44355  1.43399  1.4 
-1.43097  1.42834  1.4 
-1.41793  1.42205  1.4 
-1.40449  1.41514  1.4 
-1.3908  1.40772  1.4 
-1.37704  1.39986  1.4 
-1.36343  1.39171  1.4 
-1.35015  1.38335  1.4 
-1.33733  1.37488  1.4 
-1.32504  1.36633  1.4 
-1.31328  1.35773  1.4 
-1.30201  1.34906  1.4 
-1.29112  1.34026  1.4 
-1.28054  1.33129  1.4 
-1.27017  1.32208  1.4 
-1.25994  1.31259  1.4 
-1.24981  1.3028  1.4 
-1.23974  1.29268  1.4 
-1.22975  1.28228  1.4 
-1.21985  1.27162  1.4 
-1.21008  1.26077  1.4 
-1.20049  1.2498  1.4 
-1.19112  1.23876  1.4 

-1.05482  0.102409  1.4 
-1.0635  0.091713  1.4 
-1.07251  0.0814267  1.4 
-1.08192  0.0714646  1.4 
-1.09179  0.0617583  1.4 
-1.1022  0.052259  1.4 
-1.11322  0.0429368  1.4 
-1.12491  0.0337817  1.4 
-1.13731  0.024804  1.4 
-1.15043  0.016036  1.4 
-1.1642  0.00753296  1.4 
-1.17853 -0.000629021  1.4 
-1.19324 -0.00835852  1.4 
-1.20812 -0.0155588  1.4 
-1.22295 -0.0221402  1.4 
-1.23751 -0.0280328  1.4 
-1.25163 -0.0331963  1.4 
-1.26522 -0.0376245  1.4 
-1.27826 -0.0413441  1.4 
-1.29081 -0.0444074  1.4 
-1.30302 -0.0468828  1.4 
-1.31504 -0.0488433  1.4 
-1.32706 -0.0503579  1.4 
-1.33924 -0.0514865  1.4 
-1.35164 -0.0522773  1.4 
-1.36426 -0.052768  1.4 
-1.37702 -0.0529869  1.4 
-1.38975 -0.0529533  1.4 
-1.40228 -0.0526773  1.4 
-1.41445 -0.0521568  1.4 
-1.42617 -0.0513745  1.4 
-1.43746 -0.0502965  1.4 
-1.44847 -0.0488723  1.4 
-1.45943 -0.0470379  1.4 
-1.47064 -0.0447226  1.4 
-1.4824 -0.0418577  1.4 
-1.49494 -0.0383864  1.4 
-1.50842 -0.0342732  1.4 
-1.52286 -0.0295113  1.4 
-1.53814 -0.0241271  1.4 
-1.55407 -0.0181799  1.4 
-1.57035 -0.0117569  1.4 
-1.58668 -0.00496443  1.4 
-1.60276  0.00208474  1.4 
-1.61832  0.00928576  1.4 
-1.6332  0.016555  1.4 
-1.64731  0.0238406  1.4 
-1.66064  0.0311281  1.4 
-1.67327  0.0384398  1.4 
-1.68532  0.0458288  1.4 
-1.69696  0.0533675  1.4 
-1.70835  0.0611333  1.4 
-1.71964  0.0691938  1.4 
-1.73091  0.0775928  1.4 
-1.74222  0.0863415  1.4 
-1.75356  0.0954152  1.4 
-1.76486  0.104757  1.4 
-1.77605  0.11429  1.4 
-1.78703  0.123932  1.4 
-1.7977  0.133616  1.4 
-1.80802  0.143305  1.4 
-1.81797  0.153004  1.4 
-1.82758  0.16276  1.4 
-1.83691  0.172657  1.4 
-1.84607  0.182794  1.4 
-1.85515  0.193265  1.4 
-1.86421  0.204139  1.4 
-1.8733  0.215441  1.4 
-1.88241  0.227139  1.4 
-1.89149  0.23915  1.4 
-1.90048  0.251351  1.4 
-1.90927  0.263596  1.4 
-1.91776  0.275747  1.4 
-1.92589  0.287704  1.4 
-1.93362  0.299425  1.4 
-1.94096  0.31095  1.4 
-1.94796  0.3224  1.4 
-1.95473  0.333966  1.4 
-1.96137  0.345883  1.4 
-1.96803  0.358395  1.4 
-1.97479  0.371717  1.4 
-1.98173  0.386002  1.4 
-1.98887  0.401323  1.4 
-1.99619  0.417668  1.4 
-2.00361  0.434952  1.4 
-2.01106  0.453037  1.4 
-2.01841  0.471761  1.4 
-2.02558  0.49096  1.4 
-2.03248  0.510489  1.4 
-2.03903  0.530231  1.4 
-2.0452  0.5501  1.4 
-2.05095  0.570039  1.4 
-2.05627  0.590014  1.4 
-2.06115  0.610004  1.4 
-2.0656  0.630001  1.4 
-2.06962  0.65  1.4 
-2.07321  0.67  1.4 
-2.07637  0.69  1.4 
-2.07911  0.71  1.4 


# Contour 3, label:     1.32
-0.869217  0.779956  1.32 
-0.865546  0.76389  1.32 
-0.862228  0.748717  1.32 
-0.859252  0.734423  1.32 
-0.856595  0.72093  1.32 
-0.854223  0.70809  1.32 
-0.8521  0.695696  1.32 
-0.850183  0.683494  1.32 
-0.848434  0.671207  1.32 
-0.846817  0.658558  1.32 
-0.845304  0.645301  1.32 
-0.843877  0.631247  1.32 
-0.84253  0.616276  1.32 
-0.841267  0.60035  1.32 
-0.840104  0.583504  1.32 
-0.839063  0.565836  1.32 
-0.83817  0.547486  1.32 
-0.837454  0.528616  1.32 
-0.836941  0.509394  1.32 
-0.836653  0.489984  1.32 
-0.836605  0.470539  1.32 
-0.836807  0.451205  1.32 
-0.837256  0.432125  1.32 
-0.837944  0.413439  1.32 
-0.838855  0.395287  1.32 
-0.839964  0.377805  1.32 
-0.841246  0.361111  1.32 
-0.842677  0.345298  1.32 
-0.844237  0.330412  1.32 
-0.845919  0.316436  1.32 
-0.847733  0.303281  1.32 
-0.84971  0.290777  1.32 
-0.851898  0.278686  1.32 
-0.854367  0.266717  1.32 
-0.857194  0.25456  1.32 
-0.860458  0.241919  1.32 
-0.864226  0.228561  1.32 
-0.868544  0.214337  1.32 
-0.873426  0.199215  1.32 
-0.878848  0.183279  1.32 
-0.884753  0.16672  1.32 
-0.891051  0.149808  1.32 
-0.897634  0.132862  1.32 
-0.904386  0.116199  1.32 
-0.911208  0.100102  1.32 
-0.918027  0.0847788  1.32 
-0.924811  0.0703467  1.32 

-1.85257  1.62905  1.32 
-1.83997  1.63484  1.32 
-1.82768  1.64005  1.32 
-1.81559  1.64471  1.32 
-1.80349  1.64889  1.32 
-1.79117  1.65267  1.32 
-1.7784  1.6561  1.32 
-1.76499  1.65923  1.32 
-1.7508  1.66208  1.32 
-1.73575  1.66463  1.32 
-1.71983  1.66685  1.32 
-1.7031  1.66869  1.32 
-1.6857  1.67011  1.32 
-1.66778  1.67106  1.32 
-1.64956  1.67149  1.32 
-1.63126  1.6714  1.32 
-1.6131  1.67077  1.32 
-1.59531  1.66963  1.32 
-1.57809  1.66802  1.32 
-1.56159  1.66599  1.32 
-1.54593  1.66359  1.32 
-1.53118  1.66088  1.32 
-1.51731  1.65791  1.32 
-1.50423  1.65468  1.32 
-1.49179  1.65117  1.32 
-1.47977  1.64733  1.32 
-1.46792  1.6431  1.32 
-1.45599  1.63839  1.32 
-1.44378  1.63313  1.32 
-1.43115  1.62728  1.32 
-1.41807  1.62084  1.32 
-1.4046  1.61385  1.32 
-1.39087  1.60639  1.32 
-1.37709  1.59858  1.32 
-1.36345  1.59054  1.32 
-1.35014  1.58236  1.32 
-1.33729  1.57414  1.32 
-1.32494  1.5659  1.32 
-1.3131  1.55765  1.32 
-1.30169  1.54934  1.32 
-1.29062  1.54091  1.32 
-1.27978  1.5323  1.32 
-1.26908  1.52344  1.32 
-1.25845  1.51427  1.32 
-1.24787  1.5048  1.32 
-1.23734  1.49502  1.32 
-1.22689  1.48499  1.32 
-1.21657  1.47478  1.32 
-1.20643  1.46444  1.32 
-1.19652  1.45404  1.32 
-1.18686  1.4436  1.32 
-1.17747  1.43314  1.32 
-1.1683  1.4226  1.32 
-1.15932  1.41193  1.32 
-1.15046  1.40104  1.32 
-1.14163  1.38985  1.32 
-1.1328  1.37829  1.32 
-1.12392  1.36635  1.32 
-1.115  1.35407  1.32 
-1.10609  1.34156  1.32 
-1.09728  1.32898  1.32 
-1.08869  1.3165  1.32 
-1.08042  1.30429  1.32 
-1.07257  1.29248  1.32 
-1.06518  1.28107  1.32 
-1.05822  1.26999  1.32 
-1.05159  1.25906  1.32 
-1.04516  1.24801  1.32 
-1.03875  1.23654  1.32 
-1.03221  1.22441  1.32 
-1.02542  1.21142  1.32 
-1.01833  1.19753  1.32 
-1.01095  1.18283  1.32 
-1.00337  1.16753  1.32 
-0.995745  1.15194  1.32 
-0.988247  1.13645  1.32 
-0.981049  1.12139  1.32 
-0.974296  1.10705  1.32 
-0.96808  1.0936  1.32 
-0.962429  1.08105  1.32 
-0.957302  1.06924  1.32 
-0.952598  1.05792  1.32 
-0.948175  1.04671  1.32 
-0.943873  1.03521  1.32 
-0.939539  1.02304  1.32 
-0.935049  1.00992  1.32 
-0.930325  0.995667  1.32 
-0.925334  0.980229  1.32 
-0.920094  0.963671  1.32 
-0.914656  0.946143  1.32 
-0.909095  0.927852  1.32 
-0.903497  0.90903  1.32 
-0.897948  0.889907  1.32 
-0.892524  0.870702  1.32 
-0.887292  0.851619  1.32 
-0.882307  0.832842  1.32 
-0.877614  0.814542  1.32 
-0.873243  0.796871  1.32 
-0.869217  0.779956  1.32 

-2.1184  0.299875  1.32 
-2.12533  0.312942  1.32 
-2.13173  0.32534  1.32 
-2.13762  0.337119  1.32 
-2.14307  0.348454  1.32 
-2.14821  0.359626  1.32 
-2.15318  0.370971  1.32 
-2.15814  0.382826  1.32 
-2.16322  0.395482  1.32 
-2.16848  0.409138  1.32 
-2.17398  0.423889  1.32 
-2.17968  0.439724  1.32 
-2.18554  0.456544  1.32 
-2.19146  0.474187  1.32 
-2.19737  0.492456  1.32 
-2.20315  0.511139  1.32 
-2.20874  0.53002  1.32 
-2.21407  0.548893  1.32 
-2.21908  0.567559  1.32 
-2.22374  0.585832  1.32 
-2.22802  0.603543  1.32 
-2.23192  0.620546  1.32 
-2.23544  0.636732  1.32 
-2.2386  0.652037  1.32 
-2.2414  0.666456  1.32 
-2.24389  0.680054  1.32 
-2.24609  0.692962  1.32 
-2.24804  0.70538  1.32 
-2.24978  0.717557  1.32 
-2.25134  0.729775  1.32 
-2.25274  0.742316  1.32 
-2.25399  0.755435  1.32 
-2.25511  0.769333  1.32 
-2.25608  0.78413  1.32 
-2.2569  0.799859  1.32 
-2.25754  0.816464  1.32 
-2.25799  0.833812  1.32 
-2.25823  0.851711  1.32 
-2.25825  0.869929  1.32 
-2.25806  0.888217  1.32 
-2.25765  0.906324  1.32 
-2.25705  0.924009  1.32 
-2.25629  0.94106  1.32 
-2.25539  0.957299  1.32 
-2.25438  0.972608  1.32 
-2.25327  0.986937  1.32 
-2.25207  1.00033  1.32 
-2.25076  1.01291  1.32 
-2.24931  1.02492  1.32 
-2.24765  1.03666  1.32 
-2.24574  1.04846  1.32 
-2.24349  1.06068  1.32 
-2.24084  1.07361  1.32 
-2.23774  1.08747  1.32 
-2.23415  1.10239  1.32 
-2.23007  1.11836  1.32 
-2.22548  1.13529  1.32 
-2.22042  1.15301  1.32 
-2.21492  1.17129  1.32 
-2.20906  1.18988  1.32 
-2.2029  1.20849  1.32 
-2.19656  1.22684  1.32 
-2.19012  1.24467  1.32 
-2.18371  1.26172  1.32 
-2.17741  1.27778  1.32 
-2.17131  1.29272  1.32 
-2.16541  1.30649  1.32 
-2.15968  1.31917  1.32 
-2.15402  1.33092  1.32 
-2.1483  1.34201  1.32 
-2.14235  1.35277  1.32 
-2.13601  1.36351  1.32 
-2.12917  1.37447  1.32 
-2.12178  1.38581  1.32 
-2.11386  1.39755  1.32 
-2.10546  1.40961  1.32 
-2.09671  1.42184  1.32 
-2.0877  1.43406  1.32 
-2.07852  1.44609  1.32 
-2.06923  1.45782  1.32 
-2.05984  1.46919  1.32 
-2.05034  1.48021  1.32 
-2.04069  1.4909  1.32 
-2.03088  1.50129  1.32 
-2.02091  1.51142  1.32 
-2.01077  1.5213  1.32 
-2.00044  1.53092  1.32 
-1.98992  1.54029  1.32 
-1.97915  1.54941  1.32 
-1.96804  1.5583  1.32 
-1.95652  1.56702  1.32 
-1.94452  1.5756  1.32 
-1.93201  1.58404  1.32 
-1.91905  1.59234  1.32 
-1.90575  1.60045  1.32 
-1.89227  1.60827  1.32 
-1.8788  1.61571  1.32 
-1.86553  1.62266  1.32 
-1.85257  1.62905  1.32 

-0.924811  0.070346  1.32 
-0.931575  0.0568177  1.32 
-0.938375  0.0441166  1.32 
-0.945298  0.0320963  1.32 
-0.952444  0.0205746  1.32 
-0.959906  0.00936789  1.32 
-0.967762 -0.00167832  1.32 
-0.976055 -0.0126695  1.32 
-0.984804 -0.0236553  1.32 
-0.994003 -0.0346351  1.32 
-1.00363 -0.045571  1.32 
-1.01366 -0.0564039  1.32 
-1.02405 -0.0670675  1.32 
-1.03476 -0.0774957  1.32 
-1.04575 -0.0876265  1.32 
-1.05694 -0.0974004  1.32 
-1.06823 -0.10676  1.32 
-1.07955 -0.115654  1.32 
-1.0908 -0.124039  1.32 
-1.10196 -0.131892  1.32 
-1.11304 -0.139218  1.32 
-1.12413 -0.146053  1.32 
-1.1354 -0.152461  1.32 
-1.14707 -0.158528  1.32 
-1.15936 -0.164341  1.32 
-1.17247 -0.169973  1.32 
-1.18658 -0.175467  1.32 
-1.20174 -0.180825  1.32 
-1.21796 -0.18601  1.32 
-1.23515 -0.190949  1.32 
-1.25316 -0.195551  1.32 
-1.27183 -0.199718  1.32 
-1.291 -0.203359  1.32 
-1.31051 -0.2064  1.32 
-1.33024 -0.20879  1.32 
-1.3501 -0.210499  1.32 
-1.37004 -0.211512  1.32 
-1.39001 -0.211832  1.32 
-1.40999 -0.211466  1.32 
-1.42996 -0.210429  1.32 
-1.4499 -0.208741  1.32 
-1.46976 -0.206429  1.32 
-1.48949 -0.203528  1.32 
-1.509 -0.20009  1.32 
-1.52817 -0.19618  1.32 
-1.54684 -0.191881  1.32 
-1.56486 -0.187286  1.32 
-1.58204 -0.18249  1.32 
-1.59826 -0.177583  1.32 
-1.61344 -0.172627  1.32 
-1.62758 -0.167653  1.32 
-1.64077 -0.16265  1.32 
-1.6532 -0.157563  1.32 
-1.66512 -0.152304  1.32 
-1.67681 -0.146764  1.32 
-1.68856 -0.140837  1.32 
-1.7006 -0.134434  1.32 
-1.71306 -0.12751  1.32 
-1.72598 -0.120068  1.32 
-1.73929 -0.112169  1.32 
-1.75283 -0.10392  1.32 
-1.76637 -0.0954591  1.32 
-1.77969 -0.0869317  1.32 
-1.79257 -0.0784576  1.32 
-1.80488 -0.070107  1.32 
-1.81657 -0.0618827  1.32 
-1.82771 -0.0537192  1.32 
-1.83842 -0.0454986  1.32 
-1.84889 -0.0370831  1.32 
-1.8593 -0.0283541  1.32 
-1.86976 -0.0192482  1.32 
-1.88032 -0.00977791  1.32 
-1.89092 -2.89087e-05  1.32 
-1.90146  0.00986515  1.32 
-1.91179  0.0197649  1.32 
-1.9218  0.0295704  1.32 
-1.93144  0.0392543  1.32 
-1.94074  0.0488726  1.32 
-1.94979  0.0585475  1.32 
-1.95873  0.068429  1.32 
-1.9677  0.0786477  1.32 
-1.97679  0.089274  1.32 
-1.986  0.100296  1.32 
-1.99527  0.111628  1.32 
-2.00452  0.123133  1.32 
-2.0136  0.134676  1.32 
-2.02243  0.146157  1.32 
-2.03095  0.15755  1.32 
-2.03917  0.168913  1.32 
-2.04717  0.180371  1.32 
-2.05505  0.192088  1.32 
-2.06292  0.204223  1.32 
-2.07085  0.216891  1.32 
