  0.1667E-01   0.1667E-01   0.7263E+00   0.2737E+00   0.2401E+03   0.7761E+00   0.2421E-01   0.1006E+02
  0.1667E-01   0.5000E-01   0.1016E+01   0.2580E+00   0.2131E+03   0.1048E+01   0.5806E-01  -0.1120E+01
  0.1667E-01   0.8333E-01   0.1053E+01   0.2049E+00   0.1983E+03   0.1073E+01   0.9317E-01  -0.4413E+01
  0.1667E-01   0.1167E+00   0.1045E+01   0.1602E+00   0.1901E+03   0.1057E+01   0.1280E+00  -0.5027E+01
  0.1667E-01   0.1500E+00   0.1033E+01   0.1274E+00   0.1852E+03   0.1041E+01   0.1624E+00  -0.4775E+01
  0.1667E-01   0.1833E+00   0.1024E+01   0.1031E+00   0.1821E+03   0.1029E+01   0.1966E+00  -0.4271E+01
  0.1667E-01   0.2167E+00   0.1019E+01   0.8441E-01   0.1800E+03   0.1022E+01   0.2305E+00  -0.3717E+01
  0.1667E-01   0.2500E+00   0.1015E+01   0.6930E-01   0.1785E+03   0.1017E+01   0.2644E+00  -0.3177E+01
  0.1667E-01   0.2833E+00   0.1013E+01   0.5655E-01   0.1774E+03   0.1014E+01   0.2981E+00  -0.2664E+01
  0.1667E-01   0.3167E+00   0.1011E+01   0.4537E-01   0.1766E+03   0.1012E+01   0.3318E+00  -0.2179E+01
  0.1667E-01   0.3500E+00   0.1010E+01   0.3527E-01   0.1759E+03   0.1011E+01   0.3655E+00  -0.1717E+01
  0.1667E-01   0.3833E+00   0.1009E+01   0.2590E-01   0.1755E+03   0.1010E+01   0.3991E+00  -0.1273E+01
  0.1667E-01   0.4167E+00   0.1009E+01   0.1702E-01   0.1751E+03   0.1009E+01   0.4328E+00  -0.8419E+00
  0.1667E-01   0.4500E+00   0.1009E+01   0.8438E-02   0.1749E+03   0.1009E+01   0.4664E+00  -0.4189E+00
  0.1667E-01   0.4833E+00   0.1008E+01  -0.1041E-05   0.1748E+03   0.1008E+01   0.5000E+00   0.2229E-04
  0.1667E-01   0.5167E+00   0.1008E+01  -0.8439E-02   0.1748E+03   0.1008E+01   0.5336E+00   0.4190E+00
  0.1667E-01   0.5500E+00   0.1009E+01  -0.1702E-01   0.1749E+03   0.1009E+01   0.5672E+00   0.8420E+00
  0.1667E-01   0.5833E+00   0.1009E+01  -0.2590E-01   0.1751E+03   0.1009E+01   0.6008E+00   0.1273E+01
  0.1667E-01   0.6167E+00   0.1009E+01  -0.3527E-01   0.1755E+03   0.1010E+01   0.6345E+00   0.1717E+01
  0.1667E-01   0.6500E+00   0.1010E+01  -0.4537E-01   0.1759E+03   0.1011E+01   0.6682E+00   0.2179E+01
  0.1667E-01   0.6833E+00   0.1011E+01  -0.5655E-01   0.1766E+03   0.1013E+01   0.7019E+00   0.2664E+01
  0.1667E-01   0.7167E+00   0.1013E+01  -0.6931E-01   0.1774E+03   0.1015E+01   0.7356E+00   0.3177E+01
  0.1667E-01   0.7500E+00   0.1015E+01  -0.8441E-01   0.1785E+03   0.1019E+01   0.7695E+00   0.3717E+01
  0.1667E-01   0.7833E+00   0.1019E+01  -0.1031E+00   0.1800E+03   0.1024E+01   0.8034E+00   0.4271E+01
  0.1667E-01   0.8167E+00   0.1024E+01  -0.1274E+00   0.1821E+03   0.1032E+01   0.8376E+00   0.4775E+01
  0.1667E-01   0.8500E+00   0.1033E+01  -0.1602E+00   0.1852E+03   0.1045E+01   0.8720E+00   0.5027E+01
  0.1667E-01   0.8833E+00   0.1045E+01  -0.2049E+00   0.1901E+03   0.1065E+01   0.9068E+00   0.4413E+01
  0.1667E-01   0.9167E+00   0.1053E+01  -0.2580E+00   0.1983E+03   0.1084E+01   0.9419E+00   0.1120E+01
