  0.1667E-01   0.1667E-01   0.7263E+00   0.2737E+00   0.2486E+03   0.7761E+00   0.2421E-01   0.1006E+02
  0.1667E-01   0.5000E-01   0.1016E+01   0.2580E+00   0.2216E+03   0.1048E+01   0.5806E-01  -0.1119E+01
  0.1667E-01   0.8333E-01   0.1053E+01   0.2049E+00   0.2068E+03   0.1073E+01   0.9317E-01  -0.4411E+01
  0.1667E-01   0.1167E+00   0.1045E+01   0.1602E+00   0.1985E+03   0.1057E+01   0.1280E+00  -0.5025E+01
  0.1667E-01   0.1500E+00   0.1033E+01   0.1274E+00   0.1937E+03   0.1041E+01   0.1624E+00  -0.4773E+01
  0.1667E-01   0.1833E+00   0.1024E+01   0.1031E+00   0.1906E+03   0.1029E+01   0.1966E+00  -0.4269E+01
  0.1667E-01   0.2167E+00   0.1019E+01   0.8441E-01   0.1884E+03   0.1022E+01   0.2305E+00  -0.3715E+01
  0.1667E-01   0.2500E+00   0.1015E+01   0.6930E-01   0.1869E+03   0.1017E+01   0.2643E+00  -0.3175E+01
  0.1667E-01   0.2833E+00   0.1013E+01   0.5654E-01   0.1858E+03   0.1014E+01   0.2981E+00  -0.2662E+01
  0.1667E-01   0.3167E+00   0.1011E+01   0.4535E-01   0.1850E+03   0.1012E+01   0.3318E+00  -0.2177E+01
  0.1667E-01   0.3500E+00   0.1010E+01   0.3525E-01   0.1843E+03   0.1011E+01   0.3655E+00  -0.1715E+01
  0.1667E-01   0.3833E+00   0.1009E+01   0.2588E-01   0.1839E+03   0.1010E+01   0.3991E+00  -0.1272E+01
  0.1667E-01   0.4167E+00   0.1009E+01   0.1700E-01   0.1835E+03   0.1009E+01   0.4327E+00  -0.8408E+00
  0.1667E-01   0.4500E+00   0.1009E+01   0.8428E-02   0.1833E+03   0.1009E+01   0.4664E+00  -0.4183E+00
  0.1667E-01   0.4833E+00   0.1008E+01  -0.4633E-05   0.1832E+03   0.1008E+01   0.5000E+00   0.1821E-03
  0.1667E-01   0.5167E+00   0.1008E+01  -0.8437E-02   0.1832E+03   0.1008E+01   0.5336E+00   0.4186E+00
  0.1667E-01   0.5500E+00   0.1009E+01  -0.1701E-01   0.1833E+03   0.1009E+01   0.5672E+00   0.8411E+00
  0.1667E-01   0.5833E+00   0.1009E+01  -0.2589E-01   0.1835E+03   0.1009E+01   0.6008E+00   0.1272E+01
  0.1667E-01   0.6167E+00   0.1009E+01  -0.3526E-01   0.1839E+03   0.1010E+01   0.6345E+00   0.1716E+01
  0.1667E-01   0.6500E+00   0.1010E+01  -0.4536E-01   0.1843E+03   0.1011E+01   0.6681E+00   0.2177E+01
  0.1667E-01   0.6833E+00   0.1011E+01  -0.5654E-01   0.1850E+03   0.1013E+01   0.7019E+00   0.2662E+01
  0.1667E-01   0.7167E+00   0.1013E+01  -0.6930E-01   0.1858E+03   0.1015E+01   0.7356E+00   0.3175E+01
  0.1667E-01   0.7500E+00   0.1015E+01  -0.8440E-01   0.1869E+03   0.1019E+01   0.7694E+00   0.3715E+01
  0.1667E-01   0.7833E+00   0.1019E+01  -0.1031E+00   0.1884E+03   0.1024E+01   0.8034E+00   0.4269E+01
  0.1667E-01   0.8167E+00   0.1024E+01  -0.1274E+00   0.1906E+03   0.1032E+01   0.8375E+00   0.4773E+01
  0.1667E-01   0.8500E+00   0.1033E+01  -0.1602E+00   0.1937E+03   0.1045E+01   0.8720E+00   0.5026E+01
  0.1667E-01   0.8833E+00   0.1045E+01  -0.2049E+00   0.1985E+03   0.1065E+01   0.9068E+00   0.4412E+01
  0.1667E-01   0.9167E+00   0.1053E+01  -0.2580E+00   0.2068E+03   0.1084E+01   0.9419E+00   0.1119E+01
  0.1667E-01   0.9500E+00   0.1016E+01  -0.2737E+00   0.2216E+03   0.1052E+01   0.9757E+00  -0.1006E+02
  0.1667E-01   0.9833E+00   0.7263E+00   0.0000E+00   0.2486E+03   0.7263E+00   0.0000E+00  -0.4358E+02
  0.5000E-01   0.1667E-01   0.4984E+00   0.2278E+00   0.2153E+03   0.5480E+00   0.1661E-01   0.1497E+02
  0.5000E-01   0.5000E-01   0.9106E+00   0.3328E+00   0.2104E+03   0.9695E+00   0.4697E-01   0.5715E+01
  0.5000E-01   0.8333E-01   0.1042E+01   0.3435E+00   0.2034E+03   0.1098E+01   0.8171E-01   0.1010E+01
  0.5000E-01   0.1167E+00   0.1072E+01   0.3159E+00   0.1979E+03   0.1118E+01   0.1175E+00  -0.1162E+01
  0.5000E-01   0.1500E+00   0.1071E+01   0.2779E+00   0.1939E+03   0.1106E+01   0.1531E+00  -0.2059E+01
  0.5000E-01   0.1833E+00   0.1062E+01   0.2398E+00   0.1910E+03   0.1089E+01   0.1886E+00  -0.2334E+01
  0.5000E-01   0.2167E+00   0.1054E+01   0.2047E+00   0.1890E+03   0.1073E+01   0.2237E+00  -0.2306E+01
  0.5000E-01   0.2500E+00   0.1047E+01   0.1728E+00   0.1875E+03   0.1061E+01   0.2586E+00  -0.2129E+01
  0.5000E-01   0.2833E+00   0.1042E+01   0.1437E+00   0.1863E+03   0.1052E+01   0.2933E+00  -0.1879E+01
  0.5000E-01   0.3167E+00   0.1038E+01   0.1168E+00   0.1855E+03   0.1044E+01   0.3279E+00  -0.1591E+01
  0.5000E-01   0.3500E+00   0.1035E+01   0.9169E-01   0.1848E+03   0.1039E+01   0.3624E+00  -0.1284E+01
  0.5000E-01   0.3833E+00   0.1033E+01   0.6778E-01   0.1843E+03   0.1035E+01   0.3968E+00  -0.9674E+00
  0.5000E-01   0.4167E+00   0.1032E+01   0.4473E-01   0.1840E+03   0.1033E+01   0.4312E+00  -0.6466E+00
  0.5000E-01   0.4500E+00   0.1031E+01   0.2223E-01   0.1837E+03   0.1031E+01   0.4656E+00  -0.3237E+00
  0.5000E-01   0.4833E+00   0.1031E+01  -0.1082E-04   0.1836E+03   0.1031E+01   0.5000E+00   0.9454E-04
  0.5000E-01   0.5167E+00   0.1031E+01  -0.2225E-01   0.1836E+03   0.1031E+01   0.5343E+00   0.3239E+00
  0.5000E-01   0.5500E+00   0.1031E+01  -0.4475E-01   0.1837E+03   0.1032E+01   0.5687E+00   0.6468E+00
  0.5000E-01   0.5833E+00   0.1032E+01  -0.6780E-01   0.1840E+03   0.1034E+01   0.6031E+00   0.9676E+00
  0.5000E-01   0.6167E+00   0.1033E+01  -0.9171E-01   0.1843E+03   0.1037E+01   0.6375E+00   0.1284E+01
  0.5000E-01   0.6500E+00   0.1035E+01  -0.1169E+00   0.1848E+03   0.1042E+01   0.6720E+00   0.1591E+01
  0.5000E-01   0.6833E+00   0.1038E+01  -0.1437E+00   0.1855E+03   0.1048E+01   0.7066E+00   0.1879E+01
  0.5000E-01   0.7167E+00   0.1042E+01  -0.1728E+00   0.1863E+03   0.1056E+01   0.7413E+00   0.2130E+01
  0.5000E-01   0.7500E+00   0.1047E+01  -0.2047E+00   0.1875E+03   0.1067E+01   0.7762E+00   0.2306E+01
  0.5000E-01   0.7833E+00   0.1054E+01  -0.2398E+00   0.1890E+03   0.1081E+01   0.8114E+00   0.2334E+01
  0.5000E-01   0.8167E+00   0.1062E+01  -0.2779E+00   0.1910E+03   0.1098E+01   0.8468E+00   0.2059E+01
