  0.1667E-01   0.1667E-01   0.7263E+00   0.2737E+00   0.2406E+03   0.7762E+00   0.2421E-01   0.1006E+02
  0.1667E-01   0.5000E-01   0.1016E+01   0.2580E+00   0.2136E+03   0.1048E+01   0.5806E-01  -0.1120E+01
  0.1667E-01   0.8333E-01   0.1053E+01   0.2049E+00   0.1988E+03   0.1073E+01   0.9317E-01  -0.4413E+01
  0.1667E-01   0.1167E+00   0.1045E+01   0.1602E+00   0.1906E+03   0.1057E+01   0.1280E+00  -0.5028E+01
  0.1667E-01   0.1500E+00   0.1033E+01   0.1274E+00   0.1857E+03   0.1041E+01   0.1624E+00  -0.4775E+01
  0.1667E-01   0.1833E+00   0.1024E+01   0.1031E+00   0.1826E+03   0.1029E+01   0.1966E+00  -0.4271E+01
  0.1667E-01   0.2167E+00   0.1019E+01   0.8442E-01   0.1805E+03   0.1022E+01   0.2305E+00  -0.3718E+01
  0.1667E-01   0.2500E+00   0.1015E+01   0.6931E-01   0.1790E+03   0.1017E+01   0.2644E+00  -0.3177E+01
  0.1667E-01   0.2833E+00   0.1013E+01   0.5655E-01   0.1779E+03   0.1014E+01   0.2981E+00  -0.2664E+01
  0.1667E-01   0.3167E+00   0.1011E+01   0.4537E-01   0.1770E+03   0.1012E+01   0.3318E+00  -0.2179E+01
  0.1667E-01   0.3500E+00   0.1010E+01   0.3527E-01   0.1764E+03   0.1011E+01   0.3655E+00  -0.1717E+01
  0.1667E-01   0.3833E+00   0.1009E+01   0.2590E-01   0.1759E+03   0.1010E+01   0.3991E+00  -0.1273E+01
  0.1667E-01   0.4167E+00   0.1009E+01   0.1701E-01   0.1756E+03   0.1009E+01   0.4328E+00  -0.8418E+00
  0.1667E-01   0.4500E+00   0.1009E+01   0.8435E-02   0.1754E+03   0.1009E+01   0.4664E+00  -0.4189E+00
  0.1667E-01   0.4833E+00   0.1008E+01  -0.1902E-06   0.1753E+03   0.1008E+01   0.5000E+00   0.4333E-05
  0.1667E-01   0.5167E+00   0.1008E+01  -0.8436E-02   0.1753E+03   0.1008E+01   0.5336E+00   0.4189E+00
  0.1667E-01   0.5500E+00   0.1009E+01  -0.1702E-01   0.1754E+03   0.1009E+01   0.5672E+00   0.8418E+00
  0.1667E-01   0.5833E+00   0.1009E+01  -0.2590E-01   0.1756E+03   0.1009E+01   0.6009E+00   0.1273E+01
  0.1667E-01   0.6167E+00   0.1009E+01  -0.3527E-01   0.1759E+03   0.1010E+01   0.6345E+00   0.1717E+01
  0.1667E-01   0.6500E+00   0.1010E+01  -0.4537E-01   0.1764E+03   0.1011E+01   0.6682E+00   0.2179E+01
  0.1667E-01   0.6833E+00   0.1011E+01  -0.5655E-01   0.1770E+03   0.1013E+01   0.7019E+00   0.2664E+01
  0.1667E-01   0.7167E+00   0.1013E+01  -0.6931E-01   0.1779E+03   0.1015E+01   0.7356E+00   0.3177E+01
  0.1667E-01   0.7500E+00   0.1015E+01  -0.8442E-01   0.1790E+03   0.1019E+01   0.7695E+00   0.3718E+01
  0.1667E-01   0.7833E+00   0.1019E+01  -0.1031E+00   0.1805E+03   0.1024E+01   0.8034E+00   0.4271E+01
  0.1667E-01   0.8167E+00   0.1024E+01  -0.1274E+00   0.1826E+03   0.1032E+01   0.8376E+00   0.4775E+01
  0.1667E-01   0.8500E+00   0.1033E+01  -0.1602E+00   0.1857E+03   0.1045E+01   0.8720E+00   0.5028E+01
  0.1667E-01   0.8833E+00   0.1045E+01  -0.2049E+00   0.1906E+03   0.1065E+01   0.9068E+00   0.4413E+01
  0.1667E-01   0.9167E+00   0.1053E+01  -0.2580E+00   0.1988E+03   0.1084E+01   0.9419E+00   0.1120E+01
  0.1667E-01   0.9500E+00   0.1016E+01  -0.2737E+00   0.2136E+03   0.1052E+01   0.9758E+00  -0.1006E+02
  0.1667E-01   0.9833E+00   0.7263E+00   0.0000E+00   0.2406E+03   0.7263E+00   0.0000E+00  -0.4358E+02
  0.5000E-01   0.1667E-01   0.4984E+00   0.2278E+00   0.2073E+03   0.5481E+00   0.1661E-01   0.1497E+02
  0.5000E-01   0.5000E-01   0.9106E+00   0.3329E+00   0.2024E+03   0.9695E+00   0.4697E-01   0.5715E+01
  0.5000E-01   0.8333E-01   0.1042E+01   0.3435E+00   0.1955E+03   0.1098E+01   0.8172E-01   0.1009E+01
  0.5000E-01   0.1167E+00   0.1072E+01   0.3160E+00   0.1899E+03   0.1118E+01   0.1175E+00  -0.1163E+01
  0.5000E-01   0.1500E+00   0.1071E+01   0.2780E+00   0.1859E+03   0.1106E+01   0.1532E+00  -0.2060E+01
  0.5000E-01   0.1833E+00   0.1062E+01   0.2399E+00   0.1831E+03   0.1089E+01   0.1886E+00  -0.2336E+01
  0.5000E-01   0.2167E+00   0.1054E+01   0.2048E+00   0.1810E+03   0.1074E+01   0.2237E+00  -0.2308E+01
  0.5000E-01   0.2500E+00   0.1047E+01   0.1729E+00   0.1795E+03   0.1061E+01   0.2586E+00  -0.2132E+01
  0.5000E-01   0.2833E+00   0.1042E+01   0.1438E+00   0.1784E+03   0.1052E+01   0.2933E+00  -0.1881E+01
  0.5000E-01   0.3167E+00   0.1038E+01   0.1169E+00   0.1775E+03   0.1045E+01   0.3279E+00  -0.1592E+01
  0.5000E-01   0.3500E+00   0.1035E+01   0.9177E-01   0.1768E+03   0.1039E+01   0.3624E+00  -0.1285E+01
  0.5000E-01   0.3833E+00   0.1033E+01   0.6784E-01   0.1764E+03   0.1036E+01   0.3969E+00  -0.9686E+00
  0.5000E-01   0.4167E+00   0.1032E+01   0.4477E-01   0.1760E+03   0.1033E+01   0.4313E+00  -0.6475E+00
  0.5000E-01   0.4500E+00   0.1031E+01   0.2225E-01   0.1758E+03   0.1031E+01   0.4656E+00  -0.3242E+00
  0.5000E-01   0.4833E+00   0.1031E+01  -0.4539E-06   0.1757E+03   0.1031E+01   0.5000E+00   0.5813E-05
  0.5000E-01   0.5167E+00   0.1031E+01  -0.2225E-01   0.1757E+03   0.1031E+01   0.5343E+00   0.3242E+00
  0.5000E-01   0.5500E+00   0.1031E+01  -0.4477E-01   0.1758E+03   0.1032E+01   0.5687E+00   0.6475E+00
  0.5000E-01   0.5833E+00   0.1032E+01  -0.6784E-01   0.1760E+03   0.1034E+01   0.6031E+00   0.9686E+00
  0.5000E-01   0.6167E+00   0.1033E+01  -0.9177E-01   0.1764E+03   0.1037E+01   0.6376E+00   0.1285E+01
  0.5000E-01   0.6500E+00   0.1035E+01  -0.1169E+00   0.1768E+03   0.1042E+01   0.6721E+00   0.1592E+01
  0.5000E-01   0.6833E+00   0.1038E+01  -0.1438E+00   0.1775E+03   0.1048E+01   0.7067E+00   0.1881E+01
  0.5000E-01   0.7167E+00   0.1042E+01  -0.1729E+00   0.1784E+03   0.1056E+01   0.7414E+00   0.2132E+01
  0.5000E-01   0.7500E+00   0.1047E+01  -0.2048E+00   0.1795E+03   0.1067E+01   0.7763E+00   0.2308E+01
  0.5000E-01   0.7833E+00   0.1054E+01  -0.2399E+00   0.1810E+03   0.1081E+01   0.8114E+00   0.2336E+01
  0.5000E-01   0.8167E+00   0.1062E+01  -0.2780E+00   0.1831E+03   0.1098E+01   0.8468E+00   0.2060E+01
  0.5000E-01   0.8500E+00   0.1071E+01  -0.3160E+00   0.1859E+03   0.1116E+01   0.8825E+00   0.1163E+01
  0.5000E-01   0.8833E+00   0.1072E+01  -0.3435E+00   0.1899E+03   0.1126E+01   0.9183E+00  -0.1009E+01
  0.5000E-01   0.9167E+00   0.1042E+01  -0.3329E+00   0.1955E+03   0.1094E+01   0.9530E+00  -0.5715E+01
  0.5000E-01   0.9500E+00   0.9106E+00  -0.2278E+00   0.2024E+03   0.9387E+00   0.9834E+00  -0.1497E+02
  0.5000E-01   0.9833E+00   0.4984E+00   0.0000E+00   0.2073E+03   0.4984E+00   0.0000E+00  -0.2991E+02
  0.8333E-01   0.1667E-01   0.3573E+00   0.1411E+00   0.1925E+03   0.3842E+00   0.1191E-01   0.1430E+02
