  0.1667E-01   0.1667E-01   0.7263E+00   0.2737E+00   0.2415E+03   0.7762E+00   0.2421E-01   0.1006E+02
  0.1667E-01   0.5000E-01   0.1016E+01   0.2581E+00   0.2145E+03   0.1048E+01   0.5807E-01  -0.1120E+01
  0.1667E-01   0.8333E-01   0.1053E+01   0.2049E+00   0.1997E+03   0.1073E+01   0.9317E-01  -0.4414E+01
  0.1667E-01   0.1167E+00   0.1045E+01   0.1602E+00   0.1915E+03   0.1057E+01   0.1280E+00  -0.5028E+01
  0.1667E-01   0.1500E+00   0.1033E+01   0.1274E+00   0.1866E+03   0.1041E+01   0.1624E+00  -0.4775E+01
  0.1667E-01   0.1833E+00   0.1024E+01   0.1031E+00   0.1835E+03   0.1029E+01   0.1966E+00  -0.4271E+01
  0.1667E-01   0.2167E+00   0.1019E+01   0.8442E-01   0.1814E+03   0.1022E+01   0.2305E+00  -0.3718E+01
  0.1667E-01   0.2500E+00   0.1015E+01   0.6931E-01   0.1799E+03   0.1017E+01   0.2644E+00  -0.3177E+01
  0.1667E-01   0.2833E+00   0.1013E+01   0.5655E-01   0.1787E+03   0.1014E+01   0.2981E+00  -0.2664E+01
  0.1667E-01   0.3167E+00   0.1011E+01   0.4537E-01   0.1779E+03   0.1012E+01   0.3318E+00  -0.2179E+01
  0.1667E-01   0.3500E+00   0.1010E+01   0.3527E-01   0.1773E+03   0.1011E+01   0.3655E+00  -0.1717E+01
  0.1667E-01   0.3833E+00   0.1009E+01   0.2590E-01   0.1768E+03   0.1010E+01   0.3991E+00  -0.1273E+01
  0.1667E-01   0.4167E+00   0.1009E+01   0.1701E-01   0.1765E+03   0.1009E+01   0.4328E+00  -0.8417E+00
  0.1667E-01   0.4500E+00   0.1009E+01   0.8435E-02   0.1763E+03   0.1009E+01   0.4664E+00  -0.4188E+00
  0.1667E-01   0.4833E+00   0.1008E+01  -0.6467E-06   0.1762E+03   0.1008E+01   0.5000E+00   0.2555E-04
  0.1667E-01   0.5167E+00   0.1008E+01  -0.8436E-02   0.1762E+03   0.1008E+01   0.5336E+00   0.4189E+00
