 TITLE= "TESTPLOT" 
 VARIABLES="x","y","u","v","magu" 
 ZONE T="1", I=         151 , J=          31
   0.00000000       0.00000000       1.00000000       0.00000000       1.00000000    
   4.16666679E-02   0.00000000       1.00004506       0.00000000       1.00004506    
  0.125000000       0.00000000       1.00001073       0.00000000       1.00001073    
  0.208333343       0.00000000      0.999948382       0.00000000      0.999948382    
  0.291666687       0.00000000      0.999840558       0.00000000      0.999840558    
  0.375000000       0.00000000      0.999702990       0.00000000      0.999702990    
  0.458333373       0.00000000      0.999516129       0.00000000      0.999516129    
  0.541666746       0.00000000      0.999292672       0.00000000      0.999292672    
  0.625000000       0.00000000      0.999014974       0.00000000      0.999014974    
  0.708333373       0.00000000      0.998692751       0.00000000      0.998692751    
  0.791666687       0.00000000      0.998309016       0.00000000      0.998309016    
  0.875000000       0.00000000      0.997865319       0.00000000      0.997865319    
  0.958333373       0.00000000      0.997347236       0.00000000      0.997347236    
   1.04166675       0.00000000      0.996749699       0.00000000      0.996749699    
   1.12500000       0.00000000      0.996062577       0.00000000      0.996062577    
   1.20833337       0.00000000      0.995273232       0.00000000      0.995273232    
   1.29166675       0.00000000      0.994370341       0.00000000      0.994370341    
   1.37500000       0.00000000      0.993337870       0.00000000      0.993337870    
   1.45833337       0.00000000      0.992158473       0.00000000      0.992158473    
   1.54166675       0.00000000      0.990816295       0.00000000      0.990816295    
   1.62500012       0.00000000      0.989288688       0.00000000      0.989288688    
   1.70833349       0.00000000      0.987556458       0.00000000      0.987556458    
   1.79166675       0.00000000      0.985589981       0.00000000      0.985589981    
   1.87500000       0.00000000      0.983363390       0.00000000      0.983363390    
   1.95833349       0.00000000      0.980845809       0.00000000      0.980845809    
   2.04166698       0.00000000      0.978009224       0.00000000      0.978009224    
   2.12500000       0.00000000      0.974823236       0.00000000      0.974823236    
   2.20833349       0.00000000      0.971259117       0.00000000      0.971259117    
   2.29166675       0.00000000      0.967286170       0.00000000      0.967286170    
   2.37500000       0.00000000      0.962886691       0.00000000      0.962886691    
   2.45833349       0.00000000      0.958041310       0.00000000      0.958041310    
   2.50999999       0.00000000      0.954774141       0.00000000      0.954774141    
   2.52999997       0.00000000      0.953478456       0.00000000      0.953478456    
   2.54999995       0.00000000      0.952158570       0.00000000      0.952158570    
   2.56999993       0.00000000      0.950814545       0.00000000      0.950814545    
   2.58999991       0.00000000      0.949447036       0.00000000      0.949447036    
   2.60999990       0.00000000      0.948056281       0.00000000      0.948056281    
   2.63000011       0.00000000      0.946643233       0.00000000      0.946643233    
   2.65000010       0.00000000      0.945208132       0.00000000      0.945208132    
   2.67000008       0.00000000      0.943752110       0.00000000      0.943752110    
   2.69000006       0.00000000      0.942275524       0.00000000      0.942275524    
   2.71000004       0.00000000      0.940779746       0.00000000      0.940779746    
   2.73000002       0.00000000      0.939265370       0.00000000      0.939265370    
   2.75000000       0.00000000      0.937733650       0.00000000      0.937733650    
   2.76999998       0.00000000      0.936185360       0.00000000      0.936185360    
   2.78999996       0.00000000      0.934622049       0.00000000      0.934622049    
   2.80999994       0.00000000      0.933044672       0.00000000      0.933044672    
   2.82999992       0.00000000      0.931454718       0.00000000      0.931454718    
   2.84999990       0.00000000      0.929853261       0.00000000      0.929853261    
   2.86999989       0.00000000      0.928242087       0.00000000      0.928242087    
   2.89000010       0.00000000      0.926622212       0.00000000      0.926622212    
   2.91000009       0.00000000      0.924995542       0.00000000      0.924995542    
   2.93000007       0.00000000      0.923363209       0.00000000      0.923363209    
   2.95000005       0.00000000      0.921727300       0.00000000      0.921727300    
   2.97000003       0.00000000      0.920088887       0.00000000      0.920088887    
   2.99000001       0.00000000      0.918450058       0.00000000      0.918450058    
   3.00999999       0.00000000      0.916812062       0.00000000      0.916812062    
   3.02999997       0.00000000      0.915176868       0.00000000      0.915176868    
   3.04999995       0.00000000      0.913545668       0.00000000      0.913545668    
   3.06999993       0.00000000      0.911920369       0.00000000      0.911920369    
   3.08999991       0.00000000      0.910301983       0.00000000      0.910301983    
   3.10999990       0.00000000      0.908692598       0.00000000      0.908692598    
   3.12999988       0.00000000      0.907092929       0.00000000      0.907092929    
   3.14999986       0.00000000      0.905505240       0.00000000      0.905505240    
   3.17000008       0.00000000      0.903930068       0.00000000      0.903930068    
   3.19000006       0.00000000      0.902369738       0.00000000      0.902369738    
   3.21000004       0.00000000      0.900824904       0.00000000      0.900824904    
   3.23000002       0.00000000      0.899297476       0.00000000      0.899297476    
   3.25000000       0.00000000      0.897788048       0.00000000      0.897788048    
   3.26999998       0.00000000      0.896298409       0.00000000      0.896298409    
   3.28999996       0.00000000      0.894828916       0.00000000      0.894828916    
   3.30999994       0.00000000      0.893381119       0.00000000      0.893381119    
   3.32999992       0.00000000      0.891955137       0.00000000      0.891955137    
   3.34999990       0.00000000      0.890552640       0.00000000      0.890552640    
   3.36999989       0.00000000      0.889173329       0.00000000      0.889173329    
   3.39000010       0.00000000      0.887818575       0.00000000      0.887818575    
   3.41000009       0.00000000      0.886488199       0.00000000      0.886488199    
   3.43000007       0.00000000      0.885183156       0.00000000      0.885183156    
   3.45000005       0.00000000      0.883903027       0.00000000      0.883903027    
   3.47000003       0.00000000      0.882648885       0.00000000      0.882648885    
   3.49000001       0.00000000      0.881421685       0.00000000      0.881421685    
   3.52500010       0.00000000      0.879334211       0.00000000      0.879334211    
   3.57499981       0.00000000      0.876471996       0.00000000      0.876471996    
   3.62500000       0.00000000      0.873770833       0.00000000      0.873770833    
   3.67500019       0.00000000      0.871228099       0.00000000      0.871228099    
   3.72499990       0.00000000      0.868840337       0.00000000      0.868840337    
   3.77500010       0.00000000      0.866602123       0.00000000      0.866602123    
   3.82499981       0.00000000      0.864506960       0.00000000      0.864506960    
   3.87500000       0.00000000      0.862546921       0.00000000      0.862546921    
   3.92500019       0.00000000      0.860714197       0.00000000      0.860714197    
   3.97499990       0.00000000      0.859001279       0.00000000      0.859001279    
   4.02500010       0.00000000      0.857402027       0.00000000      0.857402027    
   4.07499981       0.00000000      0.855908513       0.00000000      0.855908513    
   4.12500000       0.00000000      0.854512691       0.00000000      0.854512691    
   4.17500019       0.00000000      0.853206158       0.00000000      0.853206158    
   4.22499990       0.00000000      0.851981521       0.00000000      0.851981521    
   4.27500010       0.00000000      0.850830793       0.00000000      0.850830793    
   4.32499981       0.00000000      0.849748135       0.00000000      0.849748135    
   4.37500000       0.00000000      0.848726690       0.00000000      0.848726690    
   4.42500019       0.00000000      0.847761810       0.00000000      0.847761810    
