
  0.63000E+01  -0.13900E+02  -0.16238E-01
  0.65000E+01  -0.13900E+02  -0.16140E-01
  0.67000E+01  -0.13900E+02  -0.16083E-01
  0.69000E+01  -0.13900E+02  -0.15935E-01
  0.71000E+01  -0.13900E+02  -0.15837E-01
  0.73000E+01  -0.13900E+02  -0.15738E-01
  0.75000E+01  -0.13900E+02  -0.15615E-01
  0.77000E+01  -0.13900E+02  -0.15468E-01
  0.79000E+01  -0.13900E+02  -0.15370E-01
  0.81000E+01  -0.13900E+02  -0.15247E-01
  0.83000E+01  -0.13900E+02  -0.15124E-01
  0.85000E+01  -0.13900E+02  -0.14968E-01
  0.87000E+01  -0.13900E+02  -0.14861E-01
  0.89000E+01  -0.13900E+02  -0.14738E-01
  0.91000E+01  -0.13900E+02  -0.14566E-01
  0.93000E+01  -0.13900E+02  -0.14427E-01
  0.95000E+01  -0.13900E+02  -0.14320E-01
  0.97000E+01  -0.13900E+02  -0.14140E-01
  0.99000E+01  -0.13900E+02  -0.13968E-01
  0.10100E+02  -0.13900E+02  -0.13861E-01
  0.10300E+02  -0.13900E+02  -0.13689E-01
  0.10500E+02  -0.13900E+02  -0.13542E-01
  0.10700E+02  -0.13900E+02  -0.13378E-01
  0.10900E+02  -0.13900E+02  -0.13246E-01
  0.11100E+02  -0.13900E+02  -0.13099E-01
  0.11300E+02  -0.13900E+02  -0.12943E-01
  0.11500E+02  -0.13900E+02  -0.12796E-01
  0.11700E+02  -0.13900E+02  -0.12656E-01
  0.11900E+02  -0.13900E+02  -0.12468E-01
  0.12100E+02  -0.13900E+02  -0.12304E-01
  0.12300E+02  -0.13900E+02  -0.12156E-01
  0.12500E+02  -0.13900E+02  -0.11992E-01
  0.12700E+02  -0.13900E+02  -0.11820E-01
  0.12900E+02  -0.13900E+02  -0.11673E-01
  0.13100E+02  -0.13900E+02  -0.11541E-01
  0.13300E+02  -0.13900E+02  -0.11369E-01
  0.13500E+02  -0.13900E+02  -0.11222E-01
  0.13700E+02  -0.13900E+02  -0.11082E-01
  0.13900E+02  -0.13900E+02  -0.10935E-01

 -0.13900E+02  -0.13700E+02  -0.11066E-01
 -0.13700E+02  -0.13700E+02  -0.11263E-01
 -0.13500E+02  -0.13700E+02  -0.11378E-01
 -0.13300E+02  -0.13700E+02  -0.11541E-01
 -0.13100E+02  -0.13700E+02  -0.11689E-01
 -0.12900E+02  -0.13700E+02  -0.11861E-01
 -0.12700E+02  -0.13700E+02  -0.12017E-01
 -0.12500E+02  -0.13700E+02  -0.12173E-01
 -0.12300E+02  -0.13700E+02  -0.12345E-01
 -0.12100E+02  -0.13700E+02  -0.12484E-01
 -0.11900E+02  -0.13700E+02  -0.12648E-01
 -0.11700E+02  -0.13700E+02  -0.12804E-01
 -0.11500E+02  -0.13700E+02  -0.12968E-01
 -0.11300E+02  -0.13700E+02  -0.13107E-01
 -0.11100E+02  -0.13700E+02  -0.13296E-01
 -0.10900E+02  -0.13700E+02  -0.13435E-01
 -0.10700E+02  -0.13700E+02  -0.13615E-01
 -0.10500E+02  -0.13700E+02  -0.13755E-01
 -0.10300E+02  -0.13700E+02  -0.13902E-01
 -0.10100E+02  -0.13700E+02  -0.14058E-01
 -0.99000E+01  -0.13700E+02  -0.14214E-01
 -0.97000E+01  -0.13700E+02  -0.14320E-01
 -0.95000E+01  -0.13700E+02  -0.14509E-01
 -0.93000E+01  -0.13700E+02  -0.14648E-01
 -0.91000E+01  -0.13700E+02  -0.14788E-01
 -0.89000E+01  -0.13700E+02  -0.14927E-01
 -0.87000E+01  -0.13700E+02  -0.15083E-01
 -0.85000E+01  -0.13700E+02  -0.15197E-01
 -0.83000E+01  -0.13700E+02  -0.15337E-01
 -0.81000E+01  -0.13700E+02  -0.15435E-01
 -0.79000E+01  -0.13700E+02  -0.15599E-01
 -0.77000E+01  -0.13700E+02  -0.15714E-01
 -0.75000E+01  -0.13700E+02  -0.15820E-01
 -0.73000E+01  -0.13700E+02  -0.15935E-01
 -0.71000E+01  -0.13700E+02  -0.16042E-01
 -0.69000E+01  -0.13700E+02  -0.16148E-01
 -0.67000E+01  -0.13700E+02  -0.16247E-01
 -0.65000E+01  -0.13700E+02  -0.16370E-01
 -0.63000E+01  -0.13700E+02  -0.16468E-01
 -0.61000E+01  -0.13700E+02  -0.16558E-01
 -0.59000E+01  -0.13700E+02  -0.16640E-01
 -0.57000E+01  -0.13700E+02  -0.16738E-01
 -0.55000E+01  -0.13700E+02  -0.16820E-01
 -0.53000E+01  -0.13700E+02  -0.16861E-01
 -0.51000E+01  -0.13700E+02  -0.16952E-01
 -0.49000E+01  -0.13700E+02  -0.17025E-01
 -0.47000E+01  -0.13700E+02  -0.17083E-01
 -0.45000E+01  -0.13700E+02  -0.17132E-01
 -0.43000E+01  -0.13700E+02  -0.17222E-01
 -0.41000E+01  -0.13700E+02  -0.17263E-01
 -0.39000E+01  -0.13700E+02  -0.17312E-01
 -0.37000E+01  -0.13700E+02  -0.17345E-01
 -0.35000E+01  -0.13700E+02  -0.17386E-01
 -0.33000E+01  -0.13700E+02  -0.17419E-01
 -0.31000E+01  -0.13700E+02  -0.17472E-01
 -0.29000E+01  -0.13700E+02  -0.17484E-01
 -0.27000E+01  -0.13700E+02  -0.17538E-01
 -0.25000E+01  -0.13700E+02  -0.17562E-01
 -0.23000E+01  -0.13700E+02  -0.17579E-01
 -0.21000E+01  -0.13700E+02  -0.17595E-01
 -0.19000E+01  -0.13700E+02  -0.17632E-01
 -0.17000E+01  -0.13700E+02  -0.17632E-01
 -0.15000E+01  -0.13700E+02  -0.17648E-01
 -0.13000E+01  -0.13700E+02  -0.17673E-01
 -0.11000E+01  -0.13700E+02  -0.17671E-01
 -0.90000E+00  -0.13700E+02  -0.17679E-01
 -0.70000E+00  -0.13700E+02  -0.17691E-01
 -0.50000E+00  -0.13700E+02  -0.17693E-01
 -0.30000E+00  -0.13700E+02  -0.17698E-01
 -0.99999E-01  -0.13700E+02  -0.17702E-01
  0.10000E+00  -0.13700E+02  -0.17703E-01
  0.30000E+00  -0.13700E+02  -0.17695E-01
  0.50000E+00  -0.13700E+02  -0.17695E-01
  0.70000E+00  -0.13700E+02  -0.17692E-01
  0.90000E+00  -0.13700E+02  -0.17683E-01
  0.11000E+01  -0.13700E+02  -0.17670E-01
  0.13000E+01  -0.13700E+02  -0.17672E-01
  0.15000E+01  -0.13700E+02  -0.17646E-01
  0.17000E+01  -0.13700E+02  -0.17634E-01
  0.19000E+01  -0.13700E+02  -0.17616E-01
  0.21000E+01  -0.13700E+02  -0.17583E-01
  0.23000E+01  -0.13700E+02  -0.17583E-01
  0.25000E+01  -0.13700E+02  -0.17558E-01
  0.27000E+01  -0.13700E+02  -0.17521E-01
  0.29000E+01  -0.13700E+02  -0.17493E-01
  0.31000E+01  -0.13700E+02  -0.17484E-01
  0.33000E+01  -0.13700E+02  -0.17423E-01
  0.35000E+01  -0.13700E+02  -0.17411E-01
  0.37000E+01  -0.13700E+02  -0.17361E-01
  0.39000E+01  -0.13700E+02  -0.17312E-01
  0.41000E+01  -0.13700E+02  -0.17259E-01
  0.43000E+01  -0.13700E+02  -0.17206E-01
  0.45000E+01  -0.13700E+02  -0.17107E-01
  0.47000E+01  -0.13700E+02  -0.17075E-01
  0.49000E+01  -0.13700E+02  -0.17017E-01
  0.51000E+01  -0.13700E+02  -0.16935E-01
  0.53000E+01  -0.13700E+02  -0.16861E-01
  0.55000E+01  -0.13700E+02  -0.16829E-01
  0.57000E+01  -0.13700E+02  -0.16722E-01
  0.59000E+01  -0.13700E+02  -0.16648E-01
  0.61000E+01  -0.13700E+02  -0.16575E-01
  0.63000E+01  -0.13700E+02  -0.16460E-01
  0.65000E+01  -0.13700E+02  -0.16370E-01
  0.67000E+01  -0.13700E+02  -0.16271E-01
  0.69000E+01  -0.13700E+02  -0.16132E-01
  0.71000E+01  -0.13700E+02  -0.16058E-01
  0.73000E+01  -0.13700E+02  -0.15935E-01
  0.75000E+01  -0.13700E+02  -0.15820E-01
  0.77000E+01  -0.13700E+02  -0.15697E-01
  0.79000E+01  -0.13700E+02  -0.15607E-01
  0.81000E+01  -0.13700E+02  -0.15435E-01
  0.83000E+01  -0.13700E+02  -0.15329E-01
  0.85000E+01  -0.13700E+02  -0.15197E-01
  0.87000E+01  -0.13700E+02  -0.15091E-01
  0.89000E+01  -0.13700E+02  -0.14927E-01
  0.91000E+01  -0.13700E+02  -0.14788E-01
  0.93000E+01  -0.13700E+02  -0.14665E-01
  0.95000E+01  -0.13700E+02  -0.14509E-01
  0.97000E+01  -0.13700E+02  -0.14329E-01
  0.99000E+01  -0.13700E+02  -0.14189E-01
  0.10100E+02  -0.13700E+02  -0.14058E-01
  0.10300E+02  -0.13700E+02  -0.13910E-01
  0.10500E+02  -0.13700E+02  -0.13755E-01
  0.10700E+02  -0.13700E+02  -0.13615E-01
  0.10900E+02  -0.13700E+02  -0.13443E-01
  0.11100E+02  -0.13700E+02  -0.13296E-01
  0.11300E+02  -0.13700E+02  -0.13124E-01
  0.11500E+02  -0.13700E+02  -0.12968E-01
  0.11700E+02  -0.13700E+02  -0.12787E-01
  0.11900E+02  -0.13700E+02  -0.12656E-01
  0.12100E+02  -0.13700E+02  -0.12484E-01
  0.12300E+02  -0.13700E+02  -0.12328E-01
  0.12500E+02  -0.13700E+02  -0.12173E-01
  0.12700E+02  -0.13700E+02  -0.12025E-01
  0.12900E+02  -0.13700E+02  -0.11853E-01
  0.13100E+02  -0.13700E+02  -0.11697E-01
  0.13300E+02  -0.13700E+02  -0.11550E-01
  0.13500E+02  -0.13700E+02  -0.11386E-01
  0.13700E+02  -0.13700E+02  -0.11230E-01
  0.13900E+02  -0.13700E+02  -0.11066E-01

 -0.13900E+02  -0.13500E+02  -0.11230E-01
 -0.13700E+02  -0.13500E+02  -0.11378E-01
 -0.13500E+02  -0.13500E+02  -0.11558E-01
 -0.13300E+02  -0.13500E+02  -0.11689E-01
 -0.13100E+02  -0.13500E+02  -0.11886E-01
 -0.12900E+02  -0.13500E+02  -0.12033E-01
 -0.12700E+02  -0.13500E+02  -0.12189E-01
 -0.12500E+02  -0.13500E+02  -0.12345E-01
 -0.12300E+02  -0.13500E+02  -0.12509E-01
 -0.12100E+02  -0.13500E+02  -0.12656E-01
 -0.11900E+02  -0.13500E+02  -0.12837E-01
 -0.11700E+02  -0.13500E+02  -0.13009E-01
 -0.11500E+02  -0.13500E+02  -0.13165E-01
 -0.11300E+02  -0.13500E+02  -0.13296E-01
 -0.11100E+02  -0.13500E+02  -0.13484E-01
 -0.10900E+02  -0.13500E+02  -0.13615E-01
 -0.10700E+02  -0.13500E+02  -0.13787E-01
 -0.10500E+02  -0.13500E+02  -0.13951E-01
 -0.10300E+02  -0.13500E+02  -0.14107E-01
 -0.10100E+02  -0.13500E+02  -0.14263E-01
 -0.99000E+01  -0.13500E+02  -0.14410E-01
 -0.97000E+01  -0.13500E+02  -0.14566E-01
 -0.95000E+01  -0.13500E+02  -0.14706E-01
 -0.93000E+01  -0.13500E+02  -0.14845E-01
 -0.91000E+01  -0.13500E+02  -0.14984E-01
 -0.89000E+01  -0.13500E+02  -0.15148E-01
 -0.87000E+01  -0.13500E+02  -0.15271E-01
 -0.85000E+01  -0.13500E+02  -0.15411E-01
 -0.83000E+01  -0.13500E+02  -0.15517E-01
 -0.81000E+01  -0.13500E+02  -0.15689E-01
 -0.79000E+01  -0.13500E+02  -0.15796E-01
 -0.77000E+01  -0.13500E+02  -0.15927E-01
 -0.75000E+01  -0.13500E+02  -0.16017E-01
 -0.73000E+01  -0.13500E+02  -0.16181E-01
 -0.71000E+01  -0.13500E+02  -0.16271E-01
 -0.69000E+01  -0.13500E+02  -0.16345E-01
 -0.67000E+01  -0.13500E+02  -0.16443E-01
 -0.65000E+01  -0.13500E+02  -0.16591E-01
 -0.63000E+01  -0.13500E+02  -0.16673E-01
 -0.61000E+01  -0.13500E+02  -0.16738E-01
 -0.59000E+01  -0.13500E+02  -0.16861E-01
 -0.57000E+01  -0.13500E+02  -0.16935E-01
 -0.55000E+01  -0.13500E+02  -0.16984E-01
 -0.53000E+01  -0.13500E+02  -0.17083E-01
 -0.51000E+01  -0.13500E+02  -0.17132E-01
 -0.49000E+01  -0.13500E+02  -0.17173E-01
 -0.47000E+01  -0.13500E+02  -0.17238E-01
 -0.45000E+01  -0.13500E+02  -0.17337E-01
 -0.43000E+01  -0.13500E+02  -0.17361E-01
 -0.41000E+01  -0.13500E+02  -0.17427E-01
 -0.39000E+01  -0.13500E+02  -0.17493E-01
 -0.37000E+01  -0.13500E+02  -0.17525E-01
 -0.35000E+01  -0.13500E+02  -0.17542E-01
 -0.33000E+01  -0.13500E+02  -0.17583E-01
 -0.31000E+01  -0.13500E+02  -0.17611E-01
 -0.29000E+01  -0.13500E+02  -0.17632E-01
 -0.27000E+01  -0.13500E+02  -0.17644E-01
 -0.25000E+01  -0.13500E+02  -0.17689E-01
 -0.23000E+01  -0.13500E+02  -0.17698E-01
 -0.21000E+01  -0.13500E+02  -0.17726E-01
 -0.19000E+01  -0.13500E+02  -0.17730E-01
 -0.17000E+01  -0.13500E+02  -0.17771E-01
 -0.15000E+01  -0.13500E+02  -0.17755E-01
 -0.13000E+01  -0.13500E+02  -0.17771E-01
 -0.11000E+01  -0.13500E+02  -0.17784E-01
 -0.90000E+00  -0.13500E+02  -0.17790E-01
 -0.70000E+00  -0.13500E+02  -0.17792E-01
 -0.50000E+00  -0.13500E+02  -0.17802E-01
 -0.30000E+00  -0.13500E+02  -0.17801E-01
 -0.99999E-01  -0.13500E+02  -0.17799E-01
  0.10000E+00  -0.13500E+02  -0.17799E-01
  0.30000E+00  -0.13500E+02  -0.17800E-01
  0.50000E+00  -0.13500E+02  -0.17796E-01
  0.70000E+00  -0.13500E+02  -0.17793E-01
  0.90000E+00  -0.13500E+02  -0.17790E-01
  0.11000E+01  -0.13500E+02  -0.17778E-01
  0.13000E+01  -0.13500E+02  -0.17769E-01
  0.15000E+01  -0.13500E+02  -0.17759E-01
  0.17000E+01  -0.13500E+02  -0.17755E-01
  0.19000E+01  -0.13500E+02  -0.17734E-01
  0.21000E+01  -0.13500E+02  -0.17728E-01
  0.23000E+01  -0.13500E+02  -0.17710E-01
  0.25000E+01  -0.13500E+02  -0.17677E-01
  0.27000E+01  -0.13500E+02  -0.17657E-01
  0.29000E+01  -0.13500E+02  -0.17624E-01
  0.31000E+01  -0.13500E+02  -0.17616E-01
  0.33000E+01  -0.13500E+02  -0.17587E-01
  0.35000E+01  -0.13500E+02  -0.17538E-01
  0.37000E+01  -0.13500E+02  -0.17497E-01
  0.39000E+01  -0.13500E+02  -0.17472E-01
  0.41000E+01  -0.13500E+02  -0.17407E-01
  0.43000E+01  -0.13500E+02  -0.17337E-01
  0.45000E+01  -0.13500E+02  -0.17337E-01
  0.47000E+01  -0.13500E+02  -0.17263E-01
  0.49000E+01  -0.13500E+02  -0.17189E-01
  0.51000E+01  -0.13500E+02  -0.17124E-01
  0.53000E+01  -0.13500E+02  -0.17091E-01
  0.55000E+01  -0.13500E+02  -0.16976E-01
  0.57000E+01  -0.13500E+02  -0.16919E-01
  0.59000E+01  -0.13500E+02  -0.16845E-01
  0.61000E+01  -0.13500E+02  -0.16755E-01
  0.63000E+01  -0.13500E+02  -0.16656E-01
  0.65000E+01  -0.13500E+02  -0.16591E-01
  0.67000E+01  -0.13500E+02  -0.16476E-01
  0.69000E+01  -0.13500E+02  -0.16361E-01
  0.71000E+01  -0.13500E+02  -0.16255E-01
  0.73000E+01  -0.13500E+02  -0.16156E-01
  0.75000E+01  -0.13500E+02  -0.16017E-01
  0.77000E+01  -0.13500E+02  -0.15911E-01
  0.79000E+01  -0.13500E+02  -0.15788E-01
  0.81000E+01  -0.13500E+02  -0.15689E-01
  0.83000E+01  -0.13500E+02  -0.15550E-01
  0.85000E+01  -0.13500E+02  -0.15411E-01
  0.87000E+01  -0.13500E+02  -0.15279E-01
  0.89000E+01  -0.13500E+02  -0.15156E-01
  0.91000E+01  -0.13500E+02  -0.14984E-01
  0.93000E+01  -0.13500E+02  -0.14837E-01
  0.95000E+01  -0.13500E+02  -0.14706E-01
  0.97000E+01  -0.13500E+02  -0.14558E-01
  0.99000E+01  -0.13500E+02  -0.14402E-01
  0.10100E+02  -0.13500E+02  -0.14263E-01
  0.10300E+02  -0.13500E+02  -0.14107E-01
  0.10500E+02  -0.13500E+02  -0.13951E-01
  0.10700E+02  -0.13500E+02  -0.13796E-01
  0.10900E+02  -0.13500E+02  -0.13640E-01
  0.11100E+02  -0.13500E+02  -0.13484E-01
  0.11300E+02  -0.13500E+02  -0.13320E-01
  0.11500E+02  -0.13500E+02  -0.13165E-01
  0.11700E+02  -0.13500E+02  -0.13001E-01
  0.11900E+02  -0.13500E+02  -0.12837E-01
  0.12100E+02  -0.13500E+02  -0.12656E-01
  0.12300E+02  -0.13500E+02  -0.12517E-01
  0.12500E+02  -0.13500E+02  -0.12345E-01
  0.12700E+02  -0.13500E+02  -0.12181E-01
  0.12900E+02  -0.13500E+02  -0.12033E-01
  0.13100E+02  -0.13500E+02  -0.11886E-01
  0.13300E+02  -0.13500E+02  -0.11689E-01
  0.13500E+02  -0.13500E+02  -0.11541E-01
  0.13700E+02  -0.13500E+02  -0.11410E-01
  0.13900E+02  -0.13500E+02  -0.11222E-01

 -0.13900E+02  -0.13300E+02  -0.11378E-01
 -0.13700E+02  -0.13300E+02  -0.11541E-01
 -0.13500E+02  -0.13300E+02  -0.11689E-01
 -0.13300E+02  -0.13300E+02  -0.11878E-01
 -0.13100E+02  -0.13300E+02  -0.12025E-01
 -0.12900E+02  -0.13300E+02  -0.12205E-01
 -0.12700E+02  -0.13300E+02  -0.12361E-01
 -0.12500E+02  -0.13300E+02  -0.12517E-01
 -0.12300E+02  -0.13300E+02  -0.12689E-01
 -0.12100E+02  -0.13300E+02  -0.12861E-01
 -0.11900E+02  -0.13300E+02  -0.13001E-01
 -0.11700E+02  -0.13300E+02  -0.13165E-01
 -0.11500E+02  -0.13300E+02  -0.13353E-01
 -0.11300E+02  -0.13300E+02  -0.13492E-01
 -0.11100E+02  -0.13300E+02  -0.13689E-01
 -0.10900E+02  -0.13300E+02  -0.13820E-01
 -0.10700E+02  -0.13300E+02  -0.14009E-01
 -0.10500E+02  -0.13300E+02  -0.14165E-01
 -0.10300E+02  -0.13300E+02  -0.14337E-01
 -0.10100E+02  -0.13300E+02  -0.14451E-01
 -0.99000E+01  -0.13300E+02  -0.14632E-01
 -0.97000E+01  -0.13300E+02  -0.14763E-01
 -0.95000E+01  -0.13300E+02  -0.14902E-01
 -0.93000E+01  -0.13300E+02  -0.15042E-01
 -0.91000E+01  -0.13300E+02  -0.15206E-01
 -0.89000E+01  -0.13300E+02  -0.15353E-01
 -0.87000E+01  -0.13300E+02  -0.15509E-01
 -0.85000E+01  -0.13300E+02  -0.15615E-01
 -0.83000E+01  -0.13300E+02  -0.15755E-01
 -0.81000E+01  -0.13300E+02  -0.15886E-01
 -0.79000E+01  -0.13300E+02  -0.16025E-01
 -0.77000E+01  -0.13300E+02  -0.16124E-01
 -0.75000E+01  -0.13300E+02  -0.16255E-01
 -0.73000E+01  -0.13300E+02  -0.16345E-01
 -0.71000E+01  -0.13300E+02  -0.16468E-01
 -0.69000E+01  -0.13300E+02  -0.16591E-01
 -0.67000E+01  -0.13300E+02  -0.16656E-01
 -0.65000E+01  -0.13300E+02  -0.16747E-01
 -0.63000E+01  -0.13300E+02  -0.16861E-01
 -0.61000E+01  -0.13300E+02  -0.16943E-01
 -0.59000E+01  -0.13300E+02  -0.17017E-01
 -0.57000E+01  -0.13300E+02  -0.17091E-01
 -0.55000E+01  -0.13300E+02  -0.17189E-01
 -0.53000E+01  -0.13300E+02  -0.17247E-01
 -0.51000E+01  -0.13300E+02  -0.17304E-01
 -0.49000E+01  -0.13300E+02  -0.17353E-01
 -0.47000E+01  -0.13300E+02  -0.17435E-01
 -0.45000E+01  -0.13300E+02  -0.17476E-01
 -0.43000E+01  -0.13300E+02  -0.17501E-01
 -0.41000E+01  -0.13300E+02  -0.17566E-01
 -0.39000E+01  -0.13300E+02  -0.17607E-01
 -0.37000E+01  -0.13300E+02  -0.17632E-01
 -0.35000E+01  -0.13300E+02  -0.17673E-01
 -0.33000E+01  -0.13300E+02  -0.17706E-01
 -0.31000E+01  -0.13300E+02  -0.17730E-01
 -0.29000E+01  -0.13300E+02  -0.17755E-01
 -0.27000E+01  -0.13300E+02  -0.17763E-01
 -0.25000E+01  -0.13300E+02  -0.17775E-01
 -0.23000E+01  -0.13300E+02  -0.17808E-01
 -0.21000E+01  -0.13300E+02  -0.17816E-01
 -0.19000E+01  -0.13300E+02  -0.17825E-01
 -0.17000E+01  -0.13300E+02  -0.17849E-01
 -0.15000E+01  -0.13300E+02  -0.17849E-01
 -0.13000E+01  -0.13300E+02  -0.17861E-01
 -0.11000E+01  -0.13300E+02  -0.17861E-01
 -0.90000E+00  -0.13300E+02  -0.17868E-01
 -0.70000E+00  -0.13300E+02  -0.17866E-01
 -0.50000E+00  -0.13300E+02  -0.17872E-01
 -0.30000E+00  -0.13300E+02  -0.17866E-01
 -0.99999E-01  -0.13300E+02  -0.17870E-01
  0.10000E+00  -0.13300E+02  -0.17868E-01
  0.30000E+00  -0.13300E+02  -0.17864E-01
  0.50000E+00  -0.13300E+02  -0.17872E-01
  0.70000E+00  -0.13300E+02  -0.17861E-01
  0.90000E+00  -0.13300E+02  -0.17867E-01
  0.11000E+01  -0.13300E+02  -0.17862E-01
  0.13000E+01  -0.13300E+02  -0.17867E-01
  0.15000E+01  -0.13300E+02  -0.17847E-01
  0.17000E+01  -0.13300E+02  -0.17849E-01
  0.19000E+01  -0.13300E+02  -0.17823E-01
  0.21000E+01  -0.13300E+02  -0.17802E-01
  0.23000E+01  -0.13300E+02  -0.17808E-01
  0.25000E+01  -0.13300E+02  -0.17784E-01
  0.27000E+01  -0.13300E+02  -0.17755E-01
  0.29000E+01  -0.13300E+02  -0.17747E-01
  0.31000E+01  -0.13300E+02  -0.17730E-01
  0.33000E+01  -0.13300E+02  -0.17706E-01
